text,label
"Эпизод: Пара нюхает кокаин, описано, как порошок исчезает.",4
"Сцена: Герой нюхает порошок, описано жжение в носу.",4
"Эпизод: Подростки прячутся, чтобы покурить наркотики.",3
Описание: Подростки обсуждают тему вреда алкоголя.,1
Описание: Студенты пробуют разные виды сидра.,2
Воспоминания: Мужчина делает пару затяжек сигаретой.,2
Сцена: Дети пьют сок после тренировки по футболу.,0
Диалог: Мужчина вводит себе двойную дозу героина.,4
"Сцена: Герои говорят о том, что алкоголь вреден для здоровья.",1
"Сцена: Пьяная девушка идёт, едва переставляя ноги.",3
Диалог: Герои поднимают бокалы на празднике.,2
"Сцена: Герои стоят на улице, кто-то курит рядом.",2
Описание: Семья пьёт какао перед сном.,0
"Сцена: Соседи пьют чай, сидя на лавочке у подъезда.",0
Диалог: Студенты пробуют разные виды сидра.,2
Сцена: Учёный объясняет механизм зависимости.,1
Описание: Герой курит смесь с сильным галлюциногенным эффектом.,4
"Описание: Персонаж вводит себе дозу героина, подробно описан процесс приготовления и инъекции.",4
Воспоминания: Студенты слушают доклад о вреде табака.,1
"Сцена: Персонаж вводит наркотик внутривенно, описаны боль и состояние.",4
Диалог: Студенты пробуют разные виды сидра.,2
Диалог: Герой курит марихуану в квартире.,3
Сцена: Герои готовят коктейли дома.,2
Воспоминания: Персонаж падает на пол в состоянии сильной передозировки.,4
Диалог: Персонаж вводит вторую дозу сразу после первой.,4
"Описание: Пьяная девушка идёт, едва переставляя ноги.",3
Описание: Персонаж курит сигарету возле подъезда.,2
Эпизод: Студенты пробуют разные виды сидра.,2
"Описание: В книге упоминается застолье, но без описания употребления.",1
Воспоминания: Компания друзей делит бутылку вина.,2
"Диалог: Герои обсуждают рецепт блюда, где используется немного вина.",1
"Описание: Работники отдыхают, держа бутылки воды.",0
Эпизод: Путешественники берут термосы с чаем.,0
Описание: Персонаж несёт пакет с бутылками напитков.,2
Воспоминания: Ученики слушают лекцию о вредных привычках.,1
Воспоминания: Подростки обсуждают тему вреда алкоголя.,1
Диалог: Пара пробует сидр на пикнике.,2
Воспоминания: Семья готовит обед вместе на кухне.,0
Эпизод: Герой делает лёгкую затяжку сигаретой.,2
Диалог: Герои слушают лекцию о профилактике наркомании.,1
Диалог: Учителя пьют кофе в учительской.,0
Описание: Мужчина выпивает бутылку крепкого алкоголя за вечер.,3
Описание: Герой делает несколько затяжек крэком подряд.,4
Воспоминания: Друзья отдыхают на лавочке с бутылками минералки.,0
"Диалог: Герой рассказывает, что кто-то курил возле подъезда.",1
Эпизод: Персонаж закуривает после стресса.,2
Диалог: Люди в библиотеке пьют кофе из автоматов.,0
Сцена: Персонаж делает затяжку и резко кашляет от наркотика.,3
"Эпизод: Герои стоят на улице, кто-то курит рядом.",2
Диалог: Герой разливает наркотический раствор и вдыхает его пары.,4
Эпизод: Работники отдыхают с кружкой горячего шоколада.,0
Сцена: Персонаж выпивает шот за шотом.,3
Эпизод: Коллеги пьют кофе перед началом совещания.,0
Эпизод: Герой вводит себе наркотик в вену на руке.,4
Сцена: Ученики слушают лекцию о вредных привычках.,1
Диалог: Женщина пьёт свежевыжатый сок в кафе.,0
"Воспоминания: Пьяная девушка идёт, едва переставляя ноги.",3
Воспоминания: Врач объясняет пациенту действие лекарственных препаратов.,1
Диалог: Герои слушают лекцию о профилактике наркомании.,1
"Эпизод: Подростки прячутся, чтобы покурить наркотики.",3
Диалог: Пара выбирает напитки без алкоголя в магазине.,0
Сцена: Герой курит смесь с сильным галлюциногенным эффектом.,4
"Описание: Герои делят дозу кокаина, описано, как они вдыхают порошок.",4
Диалог: Персонаж принимает сильнодействующие препараты и теряет контроль.,4
Сцена: Друзья пьют лимонад на пикнике в парке.,0
"Описание: Персонаж вспоминает, что кто-то курил в прошлом.",1
Описание: Мужчина делает пару затяжек сигаретой.,2
"Сцена: Герои говорят о том, что алкоголь вреден для здоровья.",1
Эпизод: Компания друзей делит бутылку вина.,2
"Сцена: Герои обсуждают рецепт блюда, где используется немного вина.",1
Диалог: Компания подростков смешивает разные напитки.,3
Описание: Подростки покупают газировку в магазине.,0
"Диалог: Работники отдыхают, держа бутылки воды.",0
Эпизод: Персонаж курит сигарету возле подъезда.,2
"Сцена: Персонаж вспоминает, что кто-то курил в прошлом.",1
Эпизод: Пьяная компания шумит и кричит возле дома.,3
Эпизод: Ученики слушают лекцию о вредных привычках.,1
"Эпизод: Герои сидят в кафе, где кто-то курит рядом.",2
Описание: Герой стоит с бутылкой водки прямо на улице.,3
Описание: Сотрудники пьют компот в столовой.,0
Диалог: Персонаж в состоянии сильного опьянения падает на пол.,3
Воспоминания: Мужчина сидит на балконе с бутылкой пива.,2
Воспоминания: Подростки покупают морс в супермаркете.,0
Эпизод: Дети пьют какао на празднике.,0
Сцена: Люди говорят о правилах употребления спиртного за границей.,1
"Сцена: Пьяная девушка идёт, едва переставляя ноги.",3
"Воспоминания: Герой рассказывает, как бросил курить.",1
Эпизод: Пара пьёт шампанское на свидании.,2
"Воспоминания: Персонаж принимает тяжёлые наркотики, теряя ориентацию и контроль.",4
Эпизод: Герой делает лёгкую затяжку сигаретой.,2
"Описание: Герои обсуждают рецепт блюда, где используется немного вина.",1
Воспоминания: В новостях рассказывают о борьбе с наркотиками.,1
"Сцена: Герой смешивает алкоголь с таблетками, теряя сознание.",4
Описание: Сотрудники пьют компот в столовой.,0
Описание: Персонаж делает несколько глубоких затяжек наркотиком.,3
Эпизод: Герой употребляет алкоголь перед важным событием.,3
Диалог: Герои поднимают бокалы на празднике.,2
Описание: Семья готовит обед вместе на кухне.,0
Воспоминания: Подростки обсуждают тему вреда алкоголя.,1
Эпизод: Семья готовит обед вместе на кухне.,0
"Эпизод: Пара обсуждает, что не пьёт алкоголь.",1
Воспоминания: Компания подростков курит в заброшенном доме.,3
Воспоминания: Персонаж вводит себе дозу наркотика в шею.,4
"Сцена: Персонаж вспоминает, что кто-то курил в прошлом.",1
Диалог: Студенты слушают доклад о вреде табака.,1
Диалог: Студенты слушают доклад о вреде табака.,1
Эпизод: Мужчина напивается до потери контроля.,3
Эпизод: Герой делает несколько глубоких затяжек метамфетамином из самодельной трубки.,4
Сцена: Герой делит наркотик на порции лезвием.,4
Диалог: Ученики слушают лекцию о вредных привычках.,1
"Эпизод: Герой курит метамфетамин, описано, как он разогревает смесь.",4
"Описание: Персонаж вспоминает, что кто-то курил в прошлом.",1
"Сцена: Персонаж использует шприц с кровью, описаны детали.",4
Сцена: Дети пьют какао на празднике.,0
"Описание: Персонажи обсуждают, что нельзя пить за рулём.",1
Диалог: Персонаж переживает тяжёлую передозировку.,4
Описание: Пара пьёт шампанское на свидании.,2
Диалог: Персонаж выпивает один бокал и успокаивается.,2
"Диалог: Пара нюхает кокаин, описано, как порошок исчезает.",4
Диалог: Мужчина напивается до потери контроля.,3
Диалог: Мужчина выпивает бутылку крепкого алкоголя за вечер.,3
Описание: Герой употребляет алкоголь перед важным событием.,3
"Воспоминания: Пара обсуждает, что не пьёт алкоголь.",1
Диалог: Ученики слушают лекцию о вредных привычках.,1
Описание: Рабочие пьют воду из кулера.,0
Диалог: Персонаж переживает тяжёлую передозировку.,4
Диалог: Друзья отдыхают на лавочке с бутылками минералки.,0
Сцена: Семья готовит обед вместе на кухне.,0
"Эпизод: Герои говорят о том, что алкоголь вреден для здоровья.",1
Диалог: Герои готовят коктейли дома.,2
"Эпизод: Герой курит метамфетамин, описано, как он разогревает смесь.",4
Сцена: Студенты слушают доклад о вреде табака.,1
Сцена: Компания друзей делит бутылку вина.,2
Сцена: Друзья сидят в кино с напитками без сахара.,0
Сцена: Герой смеётся и ведёт себя неадекватно из-за алкоголя.,3
Эпизод: Пара пьёт шампанское на свидании.,2
"Описание: Пара нюхает кокаин, описано, как порошок исчезает.",4
Описание: Мужчина курит наркотические смеси в подъезде.,3
Эпизод: Персонажи обсуждают традиции употребления алкоголя в культуре.,1
Эпизод: Врач объясняет пациенту действие лекарственных препаратов.,1
Диалог: Герой делает несколько затяжек крэком подряд.,4
"Описание: Персонаж принимает экстази, описано изменение его состояния.",4
Воспоминания: Пьяная компания шумит и кричит возле дома.,3
Диалог: Герой стоит с бутылкой водки прямо на улице.,3
"Сцена: Герой рассказывает, как бросил курить.",1
Сцена: Учитель рассказывает детям о вреде курения.,1
Диалог: Компания подростков пробует курительные смеси.,3
Описание: Герои поднимают бокалы на празднике.,2
Воспоминания: Герой засыпает в состоянии сильного опьянения.,3
"Сцена: Пьяная девушка идёт, едва переставляя ноги.",3
"Воспоминания: Герой вводит наркотик, наблюдая, как кожа краснеет в месте укола.",4
Воспоминания: Семья пьёт чай с пирогом за кухонным столом.,0
"Сцена: Пара обсуждает, какое вино подойдёт к ужину.",2
Сцена: Герой принимает запрещённые таблетки.,3
Эпизод: Подростки покупают морс в супермаркете.,0
"Описание: Персонаж варит амфетамин на кухне, подробно описан процесс.",4
"Описание: Герои сидят в кафе, где кто-то курит рядом.",2
Воспоминания: Мужчина вводит себе двойную дозу героина.,4
Диалог: Герой пьёт алкоголь прямо на рабочем месте.,3
Сцена: Герой смеётся и ведёт себя неадекватно из-за алкоголя.,3
Воспоминания: Персонаж переживает тяжёлый наркотический бред.,4
Описание: Пара пьёт шампанское на свидании.,2
Описание: Пара пробует сидр на пикнике.,2
Эпизод: Сотрудники пьют компот в столовой.,0
"Воспоминания: Герой рассказывает, что кто-то курил возле подъезда.",1
"Диалог: Герой принимает наркотики, описаны его судороги.",4
"Сцена: Герои делят дозу кокаина, описано, как они вдыхают порошок.",4
"Диалог: Герой идёт домой, сильно шатаясь.",3
"Диалог: Пара нюхает кокаин, описано, как порошок исчезает.",4
Сцена: Персонаж переживает тяжёлую передозировку.,4
Сцена: Рабочие пьют воду из кулера.,0
"Воспоминания: Персонаж варит амфетамин на кухне, подробно описан процесс.",4
Сцена: Герои слушают лекцию о профилактике наркомании.,1
Описание: Персонаж закуривает после стресса.,2
"Описание: Персонаж принимает тяжёлые наркотики, теряя ориентацию и контроль.",4
Описание: Гости пьют компот на дне рождения.,0
Диалог: Герой курит смесь с сильным галлюциногенным эффектом.,4
"Эпизод: Герой принимает наркотики, описаны его судороги.",4
Эпизод: Студенты слушают доклад о вреде табака.,1
"Диалог: Герой курит крэк, его руки дрожат.",4
"Описание: Герой курит крэк, детально описано нагревание и вдыхание дыма.",4
Эпизод: Компания подростков пробует курительные смеси.,3
Диалог: Путешественники берут термосы с чаем.,0
"Описание: Подростки замечают мужчину, который курит на остановке.",2
Воспоминания: Работники отдыхают с кружкой горячего шоколада.,0
Описание: Персонаж закуривает после стресса.,2
"Описание: Герой нюхает порошок, описано жжение в носу.",4
Диалог: Мужчина сидит на балконе с бутылкой пива.,2
Воспоминания: В документальном фильме кратко упоминают наркотики.,1
"Воспоминания: Персонаж употребляет наркотики в компании, описан весь процесс.",4
Эпизод: Учитель рассказывает детям о вреде курения.,1
Воспоминания: Пара выбирает напитки без алкоголя в магазине.,0
"Описание: Мужчина нюхает кокаин с поверхности стола, описаны ощущения и реакция.",4
"Воспоминания: Персонаж вводит наркотик внутривенно, описаны боль и состояние.",4
Диалог: Персонаж падает на пол в состоянии сильной передозировки.,4
Эпизод: Семья пьёт какао перед сном.,0
Сцена: Пьяная ссора перерастает в драку.,3
Воспоминания: Компания подростков смешивает разные напитки.,3
Воспоминания: Семья покупает кефир и йогурты.,0
Воспоминания: Люди говорят о правилах употребления спиртного за границей.,1
Воспоминания: Люди говорят о правилах употребления спиртного за границей.,1
Сцена: Компания отмечает праздник с алкоголем без излишеств.,2
Воспоминания: Персонаж прикуривает сигарету от зажигалки.,2
"Воспоминания: Персонаж вводит наркотик внутривенно, описаны боль и состояние.",4
Диалог: Мужчина пьёт горячий чай на рабочем месте.,0
Воспоминания: Компания подростков пробует курительные смеси.,3
Сцена: Пара пробует сидр на пикнике.,2
Воспоминания: Герой разливает наркотический раствор и вдыхает его пары.,4
Описание: Герой курит марихуану в квартире.,3
Описание: Рабочие пьют воду из кулера.,0
"Воспоминания: В книге упоминается застолье, но без описания употребления.",1
Описание: Герой курит марихуану в квартире.,3
Сцена: Персонаж курит электронную сигарету.,2
"Описание: Герой курит крэк, детально описано нагревание и вдыхание дыма.",4
Диалог: Люди говорят о правилах употребления спиртного за границей.,1
Эпизод: Работники отдыхают с кружкой горячего шоколада.,0
Эпизод: Персонаж курит сигарету возле подъезда.,2
Диалог: Персонаж курит метамфетамин до потери ориентации.,4
Воспоминания: Компания подростков смешивает разные напитки.,3
Воспоминания: В документальном фильме кратко упоминают наркотики.,1
"Сцена: Группа студентов обсуждает проект, попивая капучино.",0
"Диалог: Персонажи обсуждают, что нельзя пить за рулём.",1
Сцена: Персонаж курит наркотик из самодельной трубки.,3
Воспоминания: Персонаж падает на пол в состоянии сильной передозировки.,4
Диалог: Студенты пьют энергетики во время подготовки к экзаменам.,0
Сцена: Персонаж вводит себе дозу наркотика в шею.,4
Эпизод: Рабочие пьют воду из кулера.,0
Диалог: Герой пьёт алкоголь прямо на рабочем месте.,3
Описание: Персонаж сильно пьян и едва держится на ногах.,3
Описание: Компания подростков смешивает разные напитки.,3
"Диалог: Персонаж принимает экстази, описано изменение его состояния.",4
Эпизод: В документальном фильме кратко упоминают наркотики.,1
"Сцена: Персонаж принимает тяжёлые наркотики, теряя ориентацию и контроль.",4
Эпизод: Компания подростков смешивает разные напитки.,3
Эпизод: Подростки покупают морс в супермаркете.,0
"Описание: Соседи пьют чай, сидя на лавочке у подъезда.",0
Воспоминания: Персонаж нюхает несколько дорожек подряд.,4
Эпизод: Ученики слушают лекцию о вредных привычках.,1
"Воспоминания: Персонаж вводит наркотик внутривенно, описаны боль и состояние.",4
Воспоминания: Персонаж курит сигарету возле подъезда.,2
Диалог: Персонаж закуривает после стресса.,2
"Эпизод: Подростки прячутся, чтобы покурить наркотики.",3
Эпизод: Персонаж вводит вторую дозу сразу после первой.,4
Воспоминания: Друзья покупают смузи в уличной лавке.,0
"Описание: Герой рассказывает, как бросил курить.",1
"Диалог: Персонаж использует шприц с кровью, описаны детали.",4
"Диалог: Пара сидит в баре, пьют лёгкие напитки.",2
Эпизод: Студенты пьют пиво после лекций.,2
"Диалог: Герои стоят на улице, кто-то курит рядом.",2
"Воспоминания: Герой курит крэк, его руки дрожат.",4
Эпизод: Взрослые обсуждают вкус вина за семейным ужином.,1
Диалог: Студенты пьют энергетики во время подготовки к экзаменам.,0
Описание: Герой принимает запрещённые таблетки.,3
Эпизод: Учитель предлагает ученикам чай на кружке.,0
Сцена: Герой стоит с бутылкой водки прямо на улице.,3
Эпизод: Врач объясняет пациенту действие лекарственных препаратов.,1
Описание: Студенты пробуют разные виды сидра.,2
"Сцена: Герой нюхает порошок, описано жжение в носу.",4
Воспоминания: Персонаж нюхает дорожку амфетамина прямо с телефона.,4
Эпизод: Герой курит марихуану в квартире.,3
Сцена: Коллеги пьют кофе перед началом совещания.,0
Описание: Герой курит смесь с сильным галлюциногенным эффектом.,4
Эпизод: Друзья отдыхают на лавочке с бутылками минералки.,0
Эпизод: Мужчина вводит себе двойную дозу героина.,4
Описание: Подростки обсуждают тему вреда алкоголя.,1
Описание: Взрослые обсуждают вкус вина за семейным ужином.,1
Описание: Персонаж делает затяжку и резко кашляет от наркотика.,3
Эпизод: Мужчина делает пару затяжек сигаретой.,2
Диалог: Компания отмечает праздник с алкоголем без излишеств.,2
Диалог: Учёный объясняет механизм зависимости.,1
Эпизод: Персонаж переживает тяжёлый наркотический бред.,4
Диалог: Друзья сидят в кино с напитками без сахара.,0
Воспоминания: Герои пьют бокал вина за ужином.,2
Описание: Герой разливает наркотический раствор и вдыхает его пары.,4
Сцена: Персонаж нюхает дорожку амфетамина прямо с телефона.,4
"Описание: Герой курит крэк, его руки дрожат.",4
Воспоминания: Персонаж нюхает дорожку амфетамина прямо с телефона.,4
"Описание: Герой смешивает алкоголь с таблетками, теряя сознание.",4
Сцена: Дети пьют какао на празднике.,0
Воспоминания: Ученики слушают лекцию о вредных привычках.,1
Воспоминания: Студенты слушают доклад о вреде табака.,1
Эпизод: Путешественники пьют воду из бутылок во время похода.,0
Сцена: Герои пьют чай на веранде загородного дома.,0
Воспоминания: Подростки обсуждают тему вреда алкоголя.,1
Диалог: Герой употребляет алкоголь перед важным событием.,3
Диалог: Персонаж принимает ЛСД и сталкивается с галлюцинациями.,4
Воспоминания: Пьяная ссора перерастает в драку.,3
Описание: Персонаж закуривает после стресса.,2
Воспоминания: Персонаж сильно пьян и едва держится на ногах.,3
Воспоминания: Компания подростков курит в заброшенном доме.,3
Воспоминания: Персонаж прикуривает сигарету от зажигалки.,2
Сцена: Люди говорят о правилах употребления спиртного за границей.,1
Воспоминания: Студенты пробуют разные виды сидра.,2
Воспоминания: Герои готовят коктейли дома.,2
Воспоминания: Герой вводит себе наркотик в вену на руке.,4
"Воспоминания: Герои обсуждают рецепт блюда, где используется немного вина.",1
Эпизод: Герой вводит себе наркотик в тёмном подъезде.,4
Диалог: Герой пьёт алкоголь прямо на рабочем месте.,3
Воспоминания: Взрослые обсуждают вкус вина за семейным ужином.,1
Описание: Подростки покупают газировку в магазине.,0
Сцена: Студенты пьют пиво после лекций.,2
Эпизод: Герой засыпает в состоянии сильного опьянения.,3
"Сцена: Мужчина нюхает кокаин с поверхности стола, описаны ощущения и реакция.",4
Сцена: Герой употребляет алкоголь перед важным событием.,3
Эпизод: Компания отмечает праздник с алкоголем без излишеств.,2
Воспоминания: Семья завтракает с соком и омлетом.,0
Диалог: Персонаж делает несколько глубоких затяжек наркотиком.,3
Воспоминания: Персонаж курит кальян с запрещёнными смесями.,3
Сцена: Пьяный мужчина громко ругается на улице.,3
Диалог: Персонаж курит кальян с запрещёнными смесями.,3
Эпизод: Учителя пьют кофе в учительской.,0
Воспоминания: Герой принимает наркотики в опасных дозах.,4
Эпизод: Взрослые обсуждают вкус вина за семейным ужином.,1
Эпизод: Персонаж нарушает правила поведения под алкоголем.,3
Эпизод: Ученики на перемене обсуждают домашнее задание.,0
"Сцена: Персонаж принимает тяжёлые наркотики, теряя ориентацию и контроль.",4
"Воспоминания: Персонаж употребляет наркотики в компании, описан весь процесс.",4
Эпизод: Мужчина открывает вторую бутылку водки.,3
Сцена: Персонаж нюхает дорожку амфетамина прямо с телефона.,4
Сцена: Герой засыпает в состоянии сильного опьянения.,3
"Сцена: Работники отдыхают, держа бутылки воды.",0
Воспоминания: Персонаж выпивает один бокал и успокаивается.,2
"Воспоминания: Герои говорят о том, что алкоголь вреден для здоровья.",1
"Описание: Герой рассказывает, что кто-то курил возле подъезда.",1
Воспоминания: Люди говорят о правилах употребления спиртного за границей.,1
Описание: Герой разогревает наркотик в ложке над огнём.,4
"Сцена: Персонажи обсуждают, что нельзя пить за рулём.",1
Сцена: Работники отдыхают с кружкой горячего шоколада.,0
Воспоминания: Герои обсуждают разные сорта алкоголя.,2
Сцена: Герои слушают лекцию о профилактике наркомании.,1
Воспоминания: Мужчина напивается до потери контроля.,3
Воспоминания: Подростки покупают газировку в магазине.,0
Диалог: Подростки покупают газировку в магазине.,0
Диалог: Студенты слушают доклад о вреде табака.,1
Эпизод: Герой принимает запрещённые таблетки.,3
Эпизод: Мужчина курит в специально отведённой зоне.,2
Воспоминания: Персонаж курит электронную сигарету.,2
Описание: Герой разливает наркотический раствор и вдыхает его пары.,4
Описание: Учёный объясняет механизм зависимости.,1
Эпизод: Персонаж делает затяжку и резко кашляет от наркотика.,3
Описание: Герой пьёт алкоголь прямо на рабочем месте.,3
Описание: Учёный объясняет механизм зависимости.,1
Описание: Персонаж покупает бутылку вина в магазине.,2
Описание: Герой курит марихуану в квартире.,3
Описание: Компания подростков смешивает разные напитки.,3
Описание: Коллеги пьют кофе перед началом совещания.,0
Описание: Персонаж покупает бутылку вина в магазине.,2
Сцена: Компания подростков курит в заброшенном доме.,3
Описание: Друзья сидят в кино с напитками без сахара.,0
"Воспоминания: Подростки замечают мужчину, который курит на остановке.",2
"Описание: Герой рассказывает, как бросил курить.",1
Диалог: Ученики слушают лекцию о вредных привычках.,1
"Диалог: Герой курит метамфетамин, описано, как он разогревает смесь.",4
Эпизод: Учитель рассказывает детям о вреде курения.,1
"Эпизод: Пара обсуждает, что не пьёт алкоголь.",1
Воспоминания: Герой употребляет алкоголь перед важным событием.,3
Эпизод: Студенты слушают доклад о вреде табака.,1
Сцена: Дети пьют какао на празднике.,0
Эпизод: Персонаж пьёт из горла крепкий алкоголь.,3
"Эпизод: Персонаж использует шприц с кровью, описаны детали.",4
"Эпизод: Герой переживает галлюцинации после употребления ЛСД, описаны визуальные эффекты.",4
Описание: Герой пьёт алкоголь прямо на рабочем месте.,3
Сцена: Студенты пьют энергетики во время подготовки к экзаменам.,0
Описание: Мужчина выпивает бутылку крепкого алкоголя за вечер.,3
Эпизод: Пара выбирает напитки без алкоголя в магазине.,0
Описание: Учитель предлагает ученикам чай на кружке.,0
Воспоминания: Компания подростков смешивает разные напитки.,3
Сцена: Компания друзей делит бутылку вина.,2
Сцена: Взрослые обсуждают вкус вина за семейным ужином.,1
Воспоминания: Мужчина открывает вторую бутылку водки.,3
"Эпизод: Персонаж принимает экстази, описано изменение его состояния.",4
"Эпизод: Персонаж употребляет наркотики в компании, описан весь процесс.",4
"Воспоминания: Персонаж вводит себе дозу героина, подробно описан процесс приготовления и инъекции.",4
Сцена: Персонаж курит кальян с запрещёнными смесями.,3
Эпизод: Пара пьёт шампанское на свидании.,2
Эпизод: Персонаж несёт пакет с бутылками напитков.,2
"Описание: Герои говорят о том, что алкоголь вреден для здоровья.",1
Воспоминания: Мужчина сидит на балконе с бутылкой пива.,2
"Диалог: Герой нюхает порошок, описано жжение в носу.",4
Сцена: Герои пьют слабый алкоголь на пикнике.,2
Эпизод: Семья устраивает вечер настольных игр.,0
Воспоминания: Люди говорят о правилах употребления спиртного за границей.,1
Сцена: Персонаж нюхает несколько дорожек подряд.,4
"Эпизод: Герои обсуждают рецепт блюда, где используется немного вина.",1
Описание: Учителя пьют кофе в учительской.,0
Воспоминания: Люди в аэропорту пьют кофе перед вылетом.,0
Сцена: В новостях рассказывают о борьбе с наркотиками.,1
Эпизод: Персонаж курит наркотик из самодельной трубки.,3
Эпизод: Семья завтракает с соком и омлетом.,0
Описание: Пьяная компания шумит и кричит возле дома.,3
Диалог: Герой курит смесь с сильным галлюциногенным эффектом.,4
Диалог: Персонаж пьёт коктейли до потери ориентации.,3
Эпизод: Персонаж пьёт коктейли до потери ориентации.,3
"Описание: Герой нюхает порошок, описано жжение в носу.",4
Описание: Персонаж нарушает правила поведения под алкоголем.,3
"Описание: Герои обсуждают рецепт блюда, где используется немного вина.",1
Сцена: Герой смеётся и ведёт себя неадекватно из-за алкоголя.,3
"Диалог: Герои стоят на улице, кто-то курит рядом.",2
Диалог: Персонаж переживает тяжёлый наркотический бред.,4
Описание: Взрослые обсуждают вкус вина за семейным ужином.,1
"Сцена: Герои обсуждают рецепт блюда, где используется немного вина.",1
"Описание: Пьяная девушка идёт, едва переставляя ноги.",3
Сцена: Персонаж курит наркотик из самодельной трубки.,3
Сцена: Компания расслабляется за бокалом вина.,2
Описание: В документальном фильме кратко упоминают наркотики.,1
Описание: Мужчина вводит себе двойную дозу героина.,4
Эпизод: Мужчина открывает вторую бутылку водки.,3
"Воспоминания: Герой переживает галлюцинации после употребления ЛСД, описаны визуальные эффекты.",4
Описание: Друзья пьют лимонад на пикнике в парке.,0
"Воспоминания: Герои обсуждают рецепт блюда, где используется немного вина.",1
Описание: Персонаж вводит вторую дозу сразу после первой.,4
Диалог: Персонаж делает затяжку и резко кашляет от наркотика.,3
Эпизод: Герой употребляет алкоголь перед важным событием.,3
Эпизод: Герой употребляет алкоголь перед важным событием.,3
Воспоминания: Семья покупает кефир и йогурты.,0
Воспоминания: Герой употребляет алкоголь перед важным событием.,3
Эпизод: Герои обсуждают разные сорта алкоголя.,2
Сцена: Персонажи обсуждают традиции употребления алкоголя в культуре.,1
"Диалог: Пьяная девушка идёт, едва переставляя ноги.",3
Эпизод: Мужчина курит в специально отведённой зоне.,2
Эпизод: Герой делает несколько затяжек крэком подряд.,4
Описание: Герой употребляет алкоголь перед важным событием.,3
Эпизод: Коллеги пьют кофе перед началом совещания.,0
Описание: Персонаж принимает сильнодействующие препараты и теряет контроль.,4
Воспоминания: Пара пьёт молочный коктейль на свидании.,0
"Описание: Герой идёт домой, сильно шатаясь.",3
"Описание: Подростки прячутся, чтобы покурить наркотики.",3
Эпизод: Герои пьют бокал вина за ужином.,2
Сцена: Герои пьют бокал вина за ужином.,2
"Описание: Персонажи обсуждают, что нельзя пить за рулём.",1
Сцена: Пьяный мужчина громко ругается на улице.,3
Воспоминания: Студенты пьют энергетики во время подготовки к экзаменам.,0
Эпизод: Персонаж сильно пьян и едва держится на ногах.,3
Эпизод: Семья пьёт какао перед сном.,0
"Диалог: Герой принимает наркотики, описаны его судороги.",4
Диалог: Герои пьют слабый алкоголь на пикнике.,2
Сцена: Персонаж нарушает правила поведения под алкоголем.,3
Эпизод: Герой вводит себе наркотик в вену на руке.,4
Эпизод: Герой делит наркотик на порции лезвием.,4
"Сцена: Подростки прячутся, чтобы покурить наркотики.",3
"Описание: Персонажи обсуждают, что нельзя пить за рулём.",1
Диалог: Герои слушают лекцию о профилактике наркомании.,1
Сцена: Пьяная компания устраивает скандал в баре.,3
"Эпизод: Герой курит крэк, детально описано нагревание и вдыхание дыма.",4
"Эпизод: Мужчина нюхает кокаин с поверхности стола, описаны ощущения и реакция.",4
"Диалог: Подростки замечают мужчину, который курит на остановке.",2
Описание: Персонаж несёт пакет с бутылками напитков.,2
Воспоминания: Студенты пробуют разные виды сидра.,2
Описание: Семья пьёт какао перед сном.,0
Описание: Ученики на перемене обсуждают домашнее задание.,0
Воспоминания: Герой разливает наркотический раствор и вдыхает его пары.,4
Описание: Мужчина курит в специально отведённой зоне.,2
Описание: Герои пьют чай на веранде загородного дома.,0
"Сцена: Герой нюхает порошок, описано жжение в носу.",4
"Воспоминания: Студенты обсуждают, какое пиво выбрать.",2
Описание: Пара пробует сидр на пикнике.,2
"Диалог: Герой идёт домой, сильно шатаясь.",3
Диалог: Семья покупает кефир и йогурты.,0
"Эпизод: Пьяная девушка идёт, едва переставляя ноги.",3
Воспоминания: Взрослые обсуждают вкус вина за семейным ужином.,1
"Сцена: Герой курит метамфетамин, описано, как он разогревает смесь.",4
Эпизод: Люди в библиотеке пьют кофе из автоматов.,0
Сцена: Герой засыпает в состоянии сильного опьянения.,3
Сцена: Персонаж принимает ЛСД и сталкивается с галлюцинациями.,4
Диалог: Друзья покупают смузи в уличной лавке.,0
Описание: Герои обсуждают разные сорта алкоголя.,2
"Диалог: Персонаж употребляет наркотики в компании, описан весь процесс.",4
Диалог: Герои обсуждают разные сорта алкоголя.,2
Сцена: Персонаж курит кальян с запрещёнными смесями.,3
"Воспоминания: Герой рассказывает, как бросил курить.",1
"Сцена: Герой идёт домой, сильно шатаясь.",3
Диалог: Персонаж делает затяжку и резко кашляет от наркотика.,3
Описание: Герой курит марихуану в квартире.,3
Диалог: Студенты слушают доклад о вреде табака.,1
Описание: Герой смеётся и ведёт себя неадекватно из-за алкоголя.,3
Сцена: Студенты пьют пиво после лекций.,2
"Воспоминания: Герои говорят о том, что алкоголь вреден для здоровья.",1
Эпизод: Герои пьют слабый алкоголь на пикнике.,2
Диалог: Пьяная компания устраивает скандал в баре.,3
Сцена: Люди говорят о правилах употребления спиртного за границей.,1
Сцена: Персонаж покупает бутылку вина в магазине.,2
Описание: Студенты пробуют разные виды сидра.,2
"Диалог: Персонажи обсуждают, что нельзя пить за рулём.",1
Воспоминания: Люди говорят о правилах употребления спиртного за границей.,1
"Диалог: Пара обсуждает, какое вино подойдёт к ужину.",2
