text,label
"Диалог: Пара меняет позиции в процессе секса, описывая детали.",4
Описание: Соседи беседуют возле подъезда.,0
Описание: Герой слегка целует девушку в шею.,2
"Сцена: Пара целуется, прижимаясь телами в постели.",3
Описание: Влюблённые прижимаются друг к другу в темноте.,2
Диалог: Пара обнимается на остановке автобуса.,2
Воспоминания: Пара целуется в подъезде.,2
Сцена: Два человека обмениваются робкими комплиментами.,1
Воспоминания: Пара делает совместные фото.,1
Описание: Пара медленно танцует под музыку.,1
Диалог: Пара обменивается долгими поцелуями.,2
Описание: Девушка кладёт руку на плечо мужчины.,1
"Описание: Пара обнимается, сидя на кровати в нижнем белье.",3
Описание: Герой расстёгивает платье девушки.,3
"Описание: Девушка сидит на мужчине, целуя его и обнимая за шею.",3
"Сцена: Герой целует девушку в шею, обнимая за талию.",3
Сцена: Женщина выбирает подарки в магазине.,0
Воспоминания: Пара целуется в ванной комнате.,3
Эпизод: Люди гуляют по торговому центру.,0
Сцена: Герои прижимаются друг к другу в лифте.,2
Описание: Герой кончает внутри девушки.,4
"Описание: Пара целуется в постели, касаясь телами.",3
Описание: Пара занимается сексом в душевой кабине.,4
"Эпизод: Пара занимается сексом на полу, описана интенсивность.",4
Сцена: Пара нежно касается друг друга под одеждой.,3
"Сцена: Пара ложится вместе, обнимаясь и лаская друг друга.",3
Описание: Ученики делают школьный проект.,0
Описание: Герой проводит рукой по талии девушки под одеждой.,3
Воспоминания: Герой поправляет девушке шарф.,1
"Диалог: Пара прижимается телами, обнимаясь на кровати.",3
Диалог: Герой проводит рукой по волосам девушки.,2
Сцена: Мужчина чинит велосипед во дворе.,0
"Сцена: Герои лежат рядом, держась за руки.",2
"Сцена: Герой кончает на грудь девушки, описана сцена.",4
"Диалог: Пара обнимается, сидя на кровати в нижнем белье.",3
"Воспоминания: Девушка целует мужчину, стоя на цыпочках.",2
Диалог: Пара обменивается загадочными взглядами.,1
"Воспоминания: Пара занимается сексом стоя, описаны движения тел.",4
Описание: Подростки идут на тренировку по футболу.,0
Эпизод: Пара занимается спортом в зале.,0
Диалог: Пара целуется в дверях квартиры.,2
Эпизод: Герои смотрят друг на друга с нежностью.,1
Описание: Пара занимается сексом у зеркала.,4
Сцена: Пара меняет позы во время страстных объятий.,3
Диалог: Пара продолжает заниматься сексом в разных комнатах.,4
Диалог: Пара делится тёплой улыбкой.,1
"Диалог: Герои обнимаются, стоя у окна.",2
Описание: Пара делится тёплой улыбкой.,1
Эпизод: Пара практикует интенсивный секс с подробностями.,4
Диалог: Подростки идут на тренировку по футболу.,0
Описание: Девушка обнимает мужчину ногами во время проникновения.,4
Описание: Герои смеются над общими шутками.,1
Воспоминания: Студенты готовятся к экзаменам в библиотеке.,0
Диалог: Пара целуется в подъезде.,2
Эпизод: Герой прижимает девушку к стене и входит в неё.,4
Воспоминания: Герои прижимаются друг к другу в лифте.,2
Описание: Девушка кладёт голову на плечо парня.,1
"Сцена: Пара занимается оральным сексом, с графическим описанием процесса.",4
Воспоминания: Пара практикует интенсивный секс с подробностями.,4
Воспоминания: Девушка слегка краснеет от внимания собеседника.,1
"Эпизод: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
"Диалог: Девушка садится рядом с мужчиной, касаясь его плеч.",3
"Диалог: Пара держится за руки, гуляя по парку.",1
Описание: Соседи беседуют возле подъезда.,0
Сцена: Герой держит девушку за волосы во время секса.,4
Эпизод: Герой медленно поднимает рубашку девушки.,3
Сцена: Девушка целует мужчину в грудь.,3
"Воспоминания: Пара обнимается, сидя полуголыми.",3
"Диалог: Герой целует девушку в шею, обнимая за талию.",3
"Описание: Пара целуется, прижимаясь телами в постели.",3
Диалог: Любовная записка спрятана в книге.,1
"Воспоминания: Пара занимается сексом, подробно описаны движения и ощущения.",4
Эпизод: Девочка кормит птиц на улице.,0
Диалог: Семья играет в настольные игры вечером.,0
Сцена: Пара обменивается загадочными взглядами.,1
Воспоминания: Два человека обмениваются робкими комплиментами.,1
Описание: Персонажи делают друг другу небольшие сюрпризы.,1
Воспоминания: Пара делает совместные фото.,1
"Диалог: Герой берет девушку сзади, описаны ритм и их дыхание.",4
Эпизод: Мужчина разговаривает с другом по телефону.,0
Описание: Герой входит в девушку медленно и глубоко.,4
"Воспоминания: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
Описание: Девушка кладёт голову на плечо парня.,1
"Диалог: Пара лежит рядом, касаясь ногами.",3
Эпизод: Пара сидит на балконе и беседует.,1
"Эпизод: Пара целуется, лежа на полу комнаты.",3
Эпизод: Пара гуляет по ночному городу.,1
Эпизод: Девушка слегка касается руки мужчины.,1
Воспоминания: Герой ложится рядом и обнимает девушку за бёдра.,3
"Воспоминания: Влюблённые лежат на траве, обнимаясь.",2
Воспоминания: Любовная записка спрятана в книге.,1
Диалог: Двое людей касаются лбами и улыбаются.,2
"Сцена: Пара страстно целуется на кровати, постепенно раздеваясь до белья.",3
Эпизод: Герои смеются над общими шутками.,1
Сцена: Пара держит друг друга за талию.,2
Эпизод: Пара целуется на балконе.,2
"Описание: Герой вводит пальцы в девушку, описано её возбуждение.",4
Воспоминания: Пара занимается сексом с громкими стонами.,4
Описание: Герои занимаются сексом на кухонном столе.,4
"Эпизод: Пара занимается анальным сексом, подробно описано проникновение.",4
Воспоминания: Пара покупает продукты на рынке.,0
Сцена: Любовная записка спрятана в книге.,1
"Эпизод: Девушка просит мужчину ускориться, описано её состояние.",4
Диалог: Пара держит друг друга за талию.,2
"Эпизод: Герой целует девушку в шею, обнимая за талию.",3
Сцена: Люди смотрят шоу на городской площади.,0
"Воспоминания: Друзья выбирают фильм, который посмотрят вместе.",0
Сцена: Пара медленно раздевает друг друга.,3
Воспоминания: Пара продолжает заниматься сексом в разных комнатах.,4
Воспоминания: Герои касаются руками под столом.,2
Диалог: Пара занимается сексом в душевой кабине.,4
"Воспоминания: Герои обнимаются, стоя у окна.",2
"Описание: Пара занимается сексом на диване, описаны подробности.",4
Диалог: Друзья ужинают в кафе и делятся новостями.,0
Эпизод: Герой гладит девушку по спине.,2
Эпизод: Герой читает книгу дома в кресле.,0
Воспоминания: Ребёнок рисует картину для конкурса.,0
Диалог: Двое людей касаются лбами и улыбаются.,2
"Диалог: Пара касаясь, меняет положения тел в постели.",3
Описание: Герои смеются над общими шутками.,1
Сцена: Подростки изучают карту перед походом.,0
Воспоминания: Ученики делают школьный проект.,0
Диалог: Путешественники выбирают маршрут поездки.,0
"Диалог: Пара долго целуется, лежа на кровати.",3
Диалог: Женщина занимается садоводством.,0
Эпизод: Пара катается на велосипеде в парке.,0
"Воспоминания: Влюблённые лежат на пледе, обнявшись.",2
Воспоминания: Герой гладит девушку по бедру.,3
Сцена: Пара обменивается загадочными взглядами.,1
"Сцена: Влюблённые лежат, обнявшись полуобнажёнными.",3
Эпизод: Герои готовят подарок друг другу.,1
Сцена: Герой проводит рукой по волосам девушки.,2
Воспоминания: Люди гуляют по торговому центру.,0
Воспоминания: Группа друзей организует пикник.,0
"Сцена: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
Описание: Герой прижимает девушку к стене и входит в неё.,4
Диалог: Люди гуляют по торговому центру.,0
Диалог: Люди смотрят шоу на городской площади.,0
Воспоминания: Два человека вместе смотрят на закат.,1
"Эпизод: Пара выбирает мебель в магазине, обсуждая варианты.",0
Воспоминания: Пара нежно целуется на пустынной улице.,2
"Диалог: Девушка целует мужчину, стоя на цыпочках.",2
Сцена: Герой обнимает девушку сзади.,2
"Эпизод: Пара лежит рядом, касаясь ногами.",3
Сцена: Геролини тихо шепчут друг другу.,1
Эпизод: Пара целуется в тишине комнаты.,2
Диалог: Пара делает совместные фото.,1
Сцена: Персонажи флиртуют лёгкими жестами.,1
Сцена: Герои касаются руками под столом.,2
Описание: Ученики делают школьный проект.,0
"Описание: Пара ложится рядом и разговаривает, касаясь руками.",2
Описание: Коллеги проводят презентацию проекта.,0
Воспоминания: Пара практикует оральные ласки с обеих сторон.,4
"Сцена: Пара держится за руки, гуляя по парку.",1
Описание: Пара держит друг друга за талию.,2
"Сцена: Герой кончает на грудь девушки, описана сцена.",4
Воспоминания: Девушка кладёт голову на плечо парня.,1
Эпизод: Герой обнимает девушку за талию и целует.,2
Диалог: Герои занимаются жёстким сексом по обоюдному согласию.,4
Воспоминания: Герои прижимаются друг к другу в лифте.,2
"Описание: Девушка стонет от ощущений, описаны её движения.",4
Воспоминания: Герой читает книгу дома в кресле.,0
Воспоминания: Герой трёт клитор девушки во время секса.,4
"Сцена: Пара занимается оральным сексом, с графическим описанием процесса.",4
Описание: Девушка слегка краснеет от внимания собеседника.,1
Сцена: Герой проводит рукой по щеке девушки.,2
Описание: Пара целуется в ванной комнате.,3
Описание: Персонажи делают друг другу небольшие сюрпризы.,1
Сцена: Два человека вместе смотрят на закат.,1
Описание: Девушка обнимает мужчину ногами во время проникновения.,4
Воспоминания: Герои прижимаются друг к другу в лифте.,2
Эпизод: Герои готовят подарок друг другу.,1
"Эпизод: Пара занимается сексом стоя, описаны движения тел.",4
Описание: Влюблённые идут под одним зонтом.,1
Сцена: Молодой человек дарит девушке цветы.,1
Эпизод: Друзья ужинают в кафе и делятся новостями.,0
"Сцена: Пара долго целуется, лежа на кровати.",3
"Сцена: Пара меняет позиции в процессе секса, описывая детали.",4
Описание: Сотрудники участвуют в тренинге.,0
Эпизод: Девочка кормит птиц на улице.,0
Диалог: Пара практикует оральные ласки с обеих сторон.,4
Диалог: Герои смеются над общими шутками.,1
Сцена: Герои медленно притягивают друг друга.,2
"Сцена: Пара лежит рядом, касаясь ногами.",3
"Эпизод: Пара страстно целуется на кровати, постепенно раздеваясь до белья.",3
Воспоминания: Пара лежит рядом под одним одеялом.,2
Эпизод: Пара покупает продукты на рынке.,0
"Сцена: Девушка целует мужчину, стоя на цыпочках.",2
Описание: Герой касается спины девушки под одеждой.,3
Диалог: Пара меняет позы во время страстных объятий.,3
Описание: Пара продолжает интимные ласки на диване.,3
Диалог: Семья играет в настольные игры вечером.,0
Диалог: Пара готовит кофе вместе.,1
Сцена: Пара занимается сексом в душевой кабине.,4
"Диалог: Девушка скользит по члену мужчины, описывается её дыхание.",4
Сцена: Пара устраивает романтический ужин при свечах.,1
Диалог: Девушка целует мужчину в грудь.,3
Эпизод: Герой гладит девушку по спине.,2
Эпизод: Девушка целует мужчину в щеку.,2
Сцена: Два человека обмениваются робкими комплиментами.,1
"Сцена: Герой держит девушку за бёдра, активно двигаясь.",4
"Эпизод: Пара занимается сексом стоя, описаны движения тел.",4
Описание: Девушка целует мужчину в щеку.,2
Диалог: Герои обнимаются после долгой разлуки.,2
Воспоминания: Герой читает книгу дома в кресле.,0
Воспоминания: Герой расстёгивает платье девушки.,3
Сцена: Пара целуется в парке за деревьями.,2
"Воспоминания: Пара целуется, лежа на полу комнаты.",3
Эпизод: Пара целуется в тишине комнаты.,2
"Диалог: Пара выбирает мебель в магазине, обсуждая варианты.",0
Эпизод: Два человека обмениваются робкими комплиментами.,1
Диалог: Герой прижимает девушку к стене и входит в неё.,4
Описание: Пара занимается сексом в душевой кабине.,4
Эпизод: Влюблённые прижимаются друг к другу в темноте.,2
Сцена: Герой прижимает девушку к стене и входит в неё.,4
Эпизод: Влюблённые гуляют под дождём.,1
Воспоминания: Два человека обмениваются робкими комплиментами.,1
Диалог: Девушка целует мужчину в щеку.,2
Описание: Герой проводит рукой по щеке девушки.,2
"Воспоминания: Девушка снимает футболку героя, смеясь.",3
Диалог: Пара слушает романтическую музыку.,1
Воспоминания: Герой неловко признаётся в симпатии.,1
Воспоминания: Люди смотрят шоу на городской площади.,0
"Сцена: Герой держит девушку за бёдра, активно двигаясь.",4
Воспоминания: Пара нежно касается друг друга под одеждой.,3
Диалог: Пара держит друг друга за талию.,2
Сцена: Пара вместе выбирает торт в кондитерской.,1
Воспоминания: Подростки играют в видеоигры.,0
Диалог: Женщина выбирает подарки в магазине.,0
Диалог: Влюблённые раздеваются до белья перед сном.,3
Сцена: Семья украшает дом к празднику.,0
Описание: Герой слегка целует девушку в шею.,2
"Эпизод: Девушка снимает футболку героя, смеясь.",3
Сцена: Компания друзей едет в машине на дачу.,0
"Диалог: Герой целует девушку в шею, обнимая за талию.",3
Описание: Герой дарит девушке милый подарок.,1
Диалог: Герой входит в девушку медленно и глубоко.,4
"Сцена: Пара занимается анальным сексом, подробно описано проникновение.",4
Описание: Пара обменивается долгими поцелуями.,2
Сцена: Герои прижимаются друг к другу в лифте.,2
Воспоминания: Герои прижимаются друг к другу в лифте.,2
Воспоминания: Пара продолжает интимные ласки на диване.,3
Воспоминания: Пара обменивается загадочными взглядами.,1
"Воспоминания: Девушка стонет от ощущений, описаны её движения.",4
Диалог: Девочка кормит птиц на улице.,0
"Эпизод: Пара меняет позиции в процессе секса, описывая детали.",4
Воспоминания: Девушка лежит сверху и двигается сама.,4
Диалог: Два человека обмениваются робкими комплиментами.,1
Диалог: Девушка лежит сверху и двигается сама.,4
Описание: Учитель объясняет новую тему классу.,0
"Описание: Влюблённые лежат, обнявшись полуобнажёнными.",3
Описание: Девочка кормит птиц на улице.,0
Диалог: Герои занимаются жёстким сексом по обоюдному согласию.,4
Воспоминания: Герои занимаются сексом на кухонном столе.,4
"Сцена: Герой входит в девушку, их тела двигаются в едином ритме.",4
"Воспоминания: Девушка скользит по члену мужчины, описывается её дыхание.",4
"Сцена: Пара занимается сексом на полу, описана интенсивность.",4
Диалог: Девочка кормит птиц на улице.,0
Эпизод: Персонажи держатся за руки в кинотеатре.,1
Сцена: Герой дарит девушке милый подарок.,1
Диалог: Пара целуется в дверях квартиры.,2
Диалог: Герои целуются в полумраке комнаты.,2
Эпизод: Пара сидит рядом на скамейке и разговаривает.,1
Воспоминания: Группа людей посещает экскурсию.,0
Сцена: Путешественники обсуждают увиденные места.,0
Диалог: Сотрудники участвуют в тренинге.,0
Описание: Путешественники выбирают маршрут поездки.,0
"Описание: Пара целуется, лежа под одеялом.",3
Сцена: Пара целуется в подъезде.,2
"Описание: Влюблённые сидят полуобнажённые, обнявшись.",3
Эпизод: Путешественники выбирают маршрут поездки.,0
Описание: Ученики делают школьный проект.,0
Описание: Персонажи флиртуют лёгкими жестами.,1
Эпизод: Герой пододвигает стул девушке.,1
"Диалог: Герои лежат рядом, держась за руки.",2
Сцена: Путешественники обсуждают увиденные места.,0
Описание: Персонажи держатся за руки в кинотеатре.,1
Описание: Пара обменивается загадочными взглядами.,1
"Описание: Пара занимается сексом стоя, описаны движения тел.",4
Диалог: Герой проводит рукой по талии девушки под одеждой.,3
Диалог: Пара продолжает заниматься сексом в разных комнатах.,4
Воспоминания: Пара медленно раздевает друг друга.,3
Описание: Пара практикует глубокий минет с описанием процесса.,4
Сцена: Пара обменивается длительными объятиями.,2
Сцена: Мужчина чинит велосипед во дворе.,0
Сцена: Герой поправляет девушке шарф.,1
Эпизод: Пара меняет позы во время страстных объятий.,3
Сцена: Влюблённые прижимаются друг к другу в темноте.,2
Эпизод: Герой поправляет девушке шарф.,1
Сцена: Компания друзей едет в машине на дачу.,0
Сцена: Подростки изучают карту перед походом.,0
Описание: Двое людей касаются лбами и улыбаются.,2
"Описание: Герой держит девушку за бёдра, активно двигаясь.",4
"Эпизод: Девушка садится рядом с мужчиной, касаясь его плеч.",3
Описание: Пара готовит ужин и смеётся.,1
"Воспоминания: Девушка стонет от ощущений, описаны её движения.",4
Сцена: Герои целуются в полумраке комнаты.,2
"Описание: Пара занимается сексом стоя, описаны движения тел.",4
"Воспоминания: Девушка целует мужчину, прижимаясь к его груди.",3
Диалог: Герои готовят подарок друг другу.,1
Диалог: Пара готовит ужин и смеётся.,1
Воспоминания: Герой ложится рядом и обнимает девушку за бёдра.,3
Эпизод: Герой входит в девушку пальцами и языком.,4
Эпизод: Родители помогают сыну с домашним заданием.,0
Диалог: Герой входит в девушку медленно и глубоко.,4
"Воспоминания: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
Диалог: Пара занимается сексом в душевой кабине.,4
Воспоминания: Ребёнок рисует картину для конкурса.,0
Воспоминания: Пара целуется под шум дождя.,2
"Диалог: Девушка целует мужчину, сидя у него на коленях.",3
"Описание: Пара касаясь, меняет положения тел в постели.",3
Описание: Соседи беседуют возле подъезда.,0
Сцена: Влюблённые раздеваются до белья перед сном.,3
Воспоминания: Друзья ужинают в кафе и делятся новостями.,0
Описание: Герой читает книгу дома в кресле.,0
Воспоминания: Герой касается спины девушки под одеждой.,3
Воспоминания: Герои касаются руками под столом.,2
Сцена: Герой входит в девушку медленно и глубоко.,4
Воспоминания: Девушка обнимает мужчину ногами во время проникновения.,4
Описание: Девушка слегка краснеет от внимания собеседника.,1
Воспоминания: Герой неловко признаётся в симпатии.,1
Воспоминания: Пара нежно шепчется на ушко друг другу.,2
Диалог: Герои обнимаются после долгой разлуки.,2
Воспоминания: Герой проводит рукой по талии девушки под одеждой.,3
"Эпизод: Пара целуется в постели, касаясь телами.",3
Диалог: Герой держит девушку за волосы во время секса.,4
Воспоминания: Семья играет в настольные игры вечером.,0
Эпизод: Компания друзей едет в машине на дачу.,0
"Сцена: Пара касаясь, меняет положения тел в постели.",3
Описание: Герой гладит девушку по спине.,2
Эпизод: Герой касается губами руки девушки.,2
"Эпизод: Пара долго целуется, лежа на кровати.",3
Эпизод: Герои целуются в полумраке комнаты.,2
"Эпизод: Влюблённые сидят полуобнажённые, обнявшись.",3
Сцена: Пара целуется в парке за деревьями.,2
Сцена: Герой касается губами руки девушки.,2
Эпизод: Два человека пишет друг другу тёплые сообщения.,1
"Воспоминания: Пара занимается оральным сексом, с графическим описанием процесса.",4
Описание: Два человека пишет друг другу тёплые сообщения.,1
Описание: Мужчина разговаривает с другом по телефону.,0
"Диалог: Влюблённые сидят полуобнажённые, обнявшись.",3
Эпизод: Геролини тихо шепчут друг другу.,1
"Описание: Влюблённые лежат на пледе, обнявшись.",2
"Диалог: Пара целуется в постели, касаясь телами.",3
Описание: Два человека пишет друг другу тёплые сообщения.,1
Воспоминания: Герой обнимает девушку за талию и целует.,2
Сцена: Пара гуляет по ночному городу.,1
Диалог: Герои готовят подарок друг другу.,1
"Эпизод: Пара занимается сексом, подробно описаны движения и ощущения.",4
"Эпизод: Пара обнимается, сидя полуголыми.",3
Воспоминания: Герои касаются руками под столом.,2
Сцена: Пара занимается сексом в душевой кабине.,4
Воспоминания: Пара практикует глубокий минет с описанием процесса.,4
Эпизод: Пара занимается сексом с громкими стонами.,4
Эпизод: Девушка слегка краснеет от внимания собеседника.,1
Диалог: Герой ложится рядом и обнимает девушку за бёдра.,3
Сцена: Герой гладит девушку по спине.,2
Эпизод: Друзья вместе смотрят комедию.,0
Диалог: Герой проводит рукой по щеке девушки.,2
Воспоминания: Пара продолжает заниматься сексом в разных комнатах.,4
Диалог: Влюблённые идут под одним зонтом.,1
Эпизод: Пара продолжает интимные ласки на диване.,3
Диалог: Коллеги проводят презентацию проекта.,0
Описание: Два человека обмениваются робкими комплиментами.,1
"Сцена: Девушка стонет от ощущений, описаны её движения.",4
Описание: Пара обсуждает планы на отпуск.,0
Описание: Пара сидит на диване и нежно прижимается друг к другу.,2
Сцена: Герой проводит рукой по талии девушки под одеждой.,3
Воспоминания: Люди гуляют по торговому центру.,0
"Сцена: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
Сцена: Пара практикует интенсивный секс с подробностями.,4
Диалог: Женщина читает журнал в кафе.,0
Сцена: Герои готовят подарок друг другу.,1
Воспоминания: Пара практикует оральные ласки с обеих сторон.,4
Диалог: Герой проводит рукой по волосам девушки.,2
Описание: Пара готовит кофе вместе.,1
Сцена: Герой гладит девушку по бедру.,3
Диалог: Молодой человек дарит девушке цветы.,1
Диалог: Подростки изучают карту перед походом.,0
Эпизод: Пара продолжает заниматься сексом в разных комнатах.,4
"Сцена: Герой кончает на грудь девушки, описана сцена.",4
Описание: Пара слушает романтическую музыку.,1
Воспоминания: Пара обменивается скромными объятиями.,1
"Диалог: Пара обнимается, сидя полуголыми.",3
Эпизод: Герои смотрят друг на друга с нежностью.,1
"Описание: Девушка целует мужчину, прижимаясь к его груди.",3
Описание: Герои смеются над общими шутками.,1
"Диалог: Девушка целует мужчину, сидя у него на коленях.",3
"Сцена: Пара страстно целуется на кровати, постепенно раздеваясь до белья.",3
Воспоминания: Семья украшает дом к празднику.,0
Диалог: Пара целуется в дверях квартиры.,2
"Диалог: Влюблённые лежат на траве, обнимаясь.",2
Сцена: Герой дарит девушке милый подарок.,1
Воспоминания: Два человека вместе смотрят на закат.,1
"Эпизод: Пара целуется, прижимаясь телами в постели.",3
Диалог: Пара готовит ужин и смеётся.,1
Описание: Герои смотрят друг на друга с нежностью.,1
"Эпизод: Девушка просит мужчину ускориться, описано её состояние.",4
Эпизод: Герои занимаются жёстким сексом по обоюдному согласию.,4
"Сцена: Пара занимается сексом на диване, описаны подробности.",4
Воспоминания: Люди смотрят шоу на городской площади.,0
Эпизод: Герои обнимаются после долгой разлуки.,2
"Воспоминания: Влюблённые лежат на траве, обнимаясь.",2
Воспоминания: Пара целуется в парке за деревьями.,2
"Сцена: Пара лежит рядом, касаясь ногами.",3
Диалог: Мужчина приглашает женщину на свидание.,1
"Эпизод: Пара занимается сексом стоя, описаны движения тел.",4
"Воспоминания: Девушка берёт мужчину в рот, подробно описаны действия.",4
Воспоминания: Соседи беседуют возле подъезда.,0
"Описание: Пара занимается анальным сексом, подробно описано проникновение.",4
Эпизод: Герой ложится рядом и обнимает девушку за бёдра.,3
Описание: Герой помогает девушке снять пальто.,1
"Сцена: Пара занимается сексом в кровати, описаны звуки и движения.",4
Описание: Влюблённые сидят у камина.,1
"Диалог: Пара касаясь, меняет положения тел в постели.",3
"Воспоминания: Пара меняет позиции в процессе секса, описывая детали.",4
"Диалог: Пара целуется, лежа под одеялом.",3
"Описание: Девушка просит мужчину ускориться, описано её состояние.",4
Описание: Пара слушает романтическую музыку.,1
"Воспоминания: Девушка берёт мужчину в рот, подробно описаны действия.",4
Диалог: Герой кладёт девушку на живот и входит в неё.,4
Описание: Герой прижимает девушку к стене и входит в неё.,4
"Описание: Девушка садится на мужчину, описаны движения и детали.",4
Сцена: Герой держит девушку за волосы во время секса.,4
Описание: Девушка лежит сверху и двигается сама.,4
Воспоминания: Девушка слегка краснеет от внимания собеседника.,1
Диалог: Пара целуется в тишине комнаты.,2
"Эпизод: Герои ложатся рядом, прижимаясь полуобнажёнными телами.",3
Воспоминания: Люди смотрят шоу на городской площади.,0
Описание: Пара занимается спортом в зале.,0
"Диалог: Пара касаясь, меняет положения тел в постели.",3
Описание: Пара целуется в тишине комнаты.,2
Диалог: Ученики делают школьный проект.,0
Сцена: Пара занимается сексом с громкими стонами.,4
Эпизод: Пара обнимается на остановке автобуса.,2
"Сцена: Пара занимается оральным сексом, с графическим описанием процесса.",4
Воспоминания: Пара целуется в подъезде.,2
Воспоминания: Пара сидит рядом на скамейке и разговаривает.,1
Диалог: Герой дарит девушке милый подарок.,1
"Воспоминания: Пара обнимается, сидя на кровати в нижнем белье.",3
Диалог: Пара слушает романтическую музыку.,1
Воспоминания: Подростки играют в видеоигры.,0
Диалог: Пара продолжает заниматься сексом в разных комнатах.,4
Воспоминания: Герой медленно расстёгивает рубашку девушки.,3
Воспоминания: Герои медленно притягивают друг друга.,2
"Диалог: Пара целуется, лежа под одеялом.",3
"Диалог: Девушка садится на мужчину, описаны движения и детали.",4
Диалог: Герои смеются над общими шутками.,1
Воспоминания: Пара снимает одежду друг с друга в полумраке.,3
Воспоминания: Герой дарит девушке милый подарок.,1
Эпизод: Друзья вместе смотрят комедию.,0
"Диалог: Пара занимается сексом в кровати, описаны звуки и движения.",4
"Воспоминания: Пара прижимается телами, обнимаясь на кровати.",3
"Эпизод: Девушка садится на мужчину, описаны движения и детали.",4
"Воспоминания: Пара занимается сексом стоя, описаны движения тел.",4
Диалог: Герои занимаются жёстким сексом по обоюдному согласию.,4
"Сцена: Пара касаясь, меняет положения тел в постели.",3
Воспоминания: Герой касается губами руки девушки.,2
Диалог: Девушка слегка краснеет от внимания собеседника.,1
"Эпизод: Пара касаясь, меняет положения тел в постели.",3
Сцена: Герой расстёгивает платье девушки.,3
Сцена: Подростки играют в видеоигры.,0
Эпизод: Путешественники обсуждают увиденные места.,0
Диалог: Пара практикует глубокий минет с описанием процесса.,4
"Сцена: Влюблённые лежат на траве, обнимаясь.",2
