text,label
"Описание: Двое подростков громко выясняют отношения, но без угроз.",1
Описание: В баре начинается драка между посетителями.,2
Диалог: Группа людей разговаривает в кафе.,0
Эпизод: Молодёжь играет в волейбол на пляже.,0
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Сцена: Человек угрожает выстрелить в другого.,3
Эпизод: Сцена каннибализма описана графически.,4
Сцена: Персонаж получает синяк в результате потасовки.,2
"Диалог: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
"Сцена: Студенты спорят о проекте, не приходя к согласию.",1
"Воспоминания: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Воспоминания: Пара кормит птиц на набережной.,0
Диалог: Персонаж получает удар по плечу в стычке.,2
Воспоминания: Во время конфликта один человек кидает предмет в другого.,2
Сцена: Партнёры по команде обвиняют друг друга в проигрыше.,1
"Эпизод: Кости жертвы ломаются под ударами, описывается треск.",4
"Описание: Персонажа душат, и он пытается вырваться.",3
Воспоминания: Персонаж получает удар по плечу в стычке.,2
Эпизод: Игроки ругаются из-за проигрыша в настолке.,1
Описание: Туристы слушают экскурсовода.,0
Сцена: Герой ломает оппоненту нос в драке.,3
"Диалог: Персонажу отрубают палец, описаны физиологические подробности.",4
Эпизод: Жертву бьют по ребрам до крика.,3
Воспоминания: Два друга выбирают настольную игру.,0
Воспоминания: Подростки обсуждают домашнее задание.,0
Эпизод: Родители помогают ребёнку решить задачу по математике.,0
Сцена: Пассажиры ждут автобус на остановке.,0
Описание: Преступник толкает жертву под машину.,3
"Эпизод: Двое подростков громко выясняют отношения, но без угроз.",1
Сцена: Огнестрельное ранение в голову описано с деталями.,4
Диалог: Студенты работают над групповой презентацией.,0
Эпизод: Собеседник угрожающе поднимает кулак.,2
Воспоминания: Студенты работают над групповой презентацией.,0
Описание: Семья посещает музей современного искусства.,0
"Описание: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Описание: Персонаж получает удар по плечу в стычке.,2
Воспоминания: Девушка резко отвечает на критику знакомой.,1
"Сцена: Жертве отрезают ухо, кровь льётся по шее.",4
Воспоминания: Охранник избивает нарушителя дубинкой.,3
Описание: Коллеги обсуждают проект в непринужденной атмосфере.,0
Сцена: Мужчина хватает оппонента за воротник.,2
"Эпизод: Человеку простреливают колено, описывая разрушение сустава.",4
Описание: Преступник держит нож у горла жертвы.,3
Диалог: Мальчик кричит на друга за испорченную игру.,1
Диалог: Героя ранят в ночь огнестрельным оружием.,3
Диалог: Ребёнок плачет после резкого замечания.,1
"Эпизод: Студенты спорят о проекте, не приходя к согласию.",1
Диалог: Родитель делает ребёнку строгое замечание.,1
Сцена: Покупатель грубо требует вернуть деньги.,1
Сцена: Жертву избивают до синяков и кровоподтеков.,3
Диалог: Жертву подвешивают и избивают до потери сознания.,4
"Воспоминания: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
"Диалог: Полиция фиксирует нарушителя, применив силу.",2
Эпизод: Тело после пыток покрыто глубокими ранами и кровью.,4
Диалог: Путешественники фотографируются у достопримечательности.,0
Описание: Студенты репетируют сцену для спектакля.,0
Диалог: Сотрудники спорят о распределении смен.,1
Диалог: Пара обсуждает бытовые проблемы повышенным тоном.,1
Диалог: Преступник угрожает жертве ножом.,3
Эпизод: Подростки обижаются друг на друга из-за мелочей.,1
"Сцена: Человеку простреливают колено, описывая разрушение сустава.",4
"Описание: Персонажу отрубают палец, описаны физиологические подробности.",4
Описание: Персонажи сталкиваются в потасовке во время спора.,2
Диалог: Персонажи сталкиваются в потасовке во время спора.,2
"Описание: Дети спорят, кто будет первым в очереди.",1
Воспоминания: Один подросток резко хватает другого за одежду.,2
Сцена: Пара кормит птиц на набережной.,0
"Сцена: Двое подростков громко выясняют отношения, но без угроз.",1
Сцена: Жертву бьют по ребрам до крика.,3
Диалог: Преступник наносит удар металлическим прутом.,3
Сцена: Группа людей разговаривает в кафе.,0
Диалог: Жертве угрожают расправой.,3
Описание: Мальчик кричит на друга за испорченную игру.,1
Воспоминания: В баре начинается драка между посетителями.,2
Диалог: Двое мужчин обмениваются ударами в переулке.,2
Описание: Подростки спорят о результатах контрольной.,1
Сцена: Посетители наслаждаются музыкой на концерте.,0
Диалог: Во время матча игроки начинают толкать друг друга.,2
Сцена: Героя ранят в ночь огнестрельным оружием.,3
Эпизод: Персонаж получает удар по плечу в стычке.,2
Диалог: Во время матча игроки начинают толкать друг друга.,2
Сцена: Двое друзей громко спорят о планах на вечер.,1
Воспоминания: Коллеги горячо обсуждают распределение задач.,1
Описание: Во время конфликта один человек кидает предмет в другого.,2
"Воспоминания: Жертве наносят удары ножом в живот, описано истекание кровью.",4
"Эпизод: Жертву душат пакетом, описана борьба за воздух.",4
Сцена: Персонаж получает синяк в результате потасовки.,2
Воспоминания: Жертва получает глубокий порез.,3
"Диалог: Жертве отрезают ухо, кровь льётся по шее.",4
Сцена: Персонаж получает синяк в результате потасовки.,2
Сцена: Жертва получает глубокий порез.,3
"Диалог: Человек получает ножевое ранение, кровь течёт по одежде.",3
"Описание: Двое подростков громко выясняют отношения, но без угроз.",1
Воспоминания: Студенты репетируют сцену для спектакля.,0
Воспоминания: Девочка читает книгу в тихой библиотеке.,0
"Сцена: Жертве отрезают ухо, кровь льётся по шее.",4
"Эпизод: Дети спорят из-за игрушки, повышая голос.",1
Воспоминания: Мальчик кричит на друга за испорченную игру.,1
Воспоминания: Соседи вместе развешивают огни перед праздником.,0
"Описание: Дети спорят из-за игрушки, повышая голос.",1
"Сцена: Персонажа пинают в живот, и он падает.",3
"Воспоминания: Человека сбрасывают с крыши, описано падение и последствия.",4
"Диалог: Человек получает множественные огнестрельные ранения, кровь течёт струями.",4
Диалог: Покупатели выбирают продукты в магазине.,0
Сцена: Соседи обсуждают проблему парковки с раздражением.,1
"Описание: Подросток замахивается, но его останавливают.",2
Диалог: Двое друзей громко спорят о планах на вечер.,1
Эпизод: Персонажу вырывают ногти плоскогубцами.,4
Сцена: Один подросток резко хватает другого за одежду.,2
Воспоминания: Пара выбирает цветы на рынке.,0
"Диалог: Героя бьют ногами, когда он лежит на земле.",3
Эпизод: Мужчина резко отталкивает злоумышленника.,2
Описание: Родители помогают ребёнку решить задачу по математике.,0
"Диалог: Мужчина хватает женщину за шею, прижимая к стене.",3
Сцена: Персонаж выбивает зуб оппоненту.,3
Воспоминания: Подросток возмущается плохой оценкой.,1
Сцена: Жертву подвешивают и избивают до потери сознания.,4
Эпизод: В баре начинается драка между посетителями.,2
Диалог: Персонаж выбивает зуб оппоненту.,3
Описание: Герой наносит сокрушительный удар ногой в живот.,3
Воспоминания: Во время матча игроки начинают толкать друг друга.,2
Описание: Группа людей изучает карту перед походом.,0
"Эпизод: Дети спорят из-за игрушки, повышая голос.",1
Воспоминания: Герой наносит сокрушительный удар ногой в живот.,3
Воспоминания: Сцена каннибализма описана графически.,4
Диалог: Персонаж толкает другого в порыве ярости.,2
Сцена: Покупатели выбирают продукты в магазине.,0
Воспоминания: Ритуальное убийство сопровождается расчленением тела.,4
Сцена: Жертву подвешивают и избивают до потери сознания.,4
Диалог: Персонаж получает сильный удар по голове.,3
Сцена: Туристы слушают экскурсовода.,0
"Воспоминания: Палач разрезает живот, внутренности выпадают наружу.",4
"Сцена: Мужчина хватает женщину за шею, прижимая к стене.",3
Эпизод: Игроки ругаются из-за проигрыша в настолке.,1
"Воспоминания: Палач разрезает живот, внутренности выпадают наружу.",4
Описание: Двое мужчин обмениваются ударами в переулке.,2
Сцена: Жертву избивают цепью до потери кожи.,4
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Эпизод: Женщина резко отвечает на вопрос собеседника.,1
Описание: Палач выкручивает руку до разрыва связок.,4
Диалог: Ритуальное убийство сопровождается расчленением тела.,4
"Описание: Дети спорят, кто будет первым в очереди.",1
Эпизод: Подростки спорят о результатах контрольной.,1
Воспоминания: Персонажа сталкивают с лестницы.,3
Эпизод: Семья выбирает краски в магазине рукоделия.,0
Описание: Работник толкает коллегу после ссоры.,2
"Воспоминания: Персонажа пинают в живот, и он падает.",3
Сцена: Ритуальное убийство сопровождается расчленением тела.,4
"Диалог: Жертву душат проводом до удушья, описывая последние конвульсии.",4
Сцена: Подростка жестоко избивают старшие хулиганы.,3
"Сцена: Дети играют в настольную игру, тихо обсуждая правила.",0
"Сцена: Герой бьёт рукой по столу, пугая окружающих.",2
Эпизод: Пара кормит птиц на набережной.,0
Описание: Подростка жестоко избивают старшие хулиганы.,3
Эпизод: Семья выбирает краски в магазине рукоделия.,0
Диалог: Посетители наслаждаются музыкой на концерте.,0
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Воспоминания: Преступник держит нож у горла жертвы.,3
Эпизод: Семья посещает музей современного искусства.,0
Эпизод: Преступник наносит удар металлическим прутом.,3
"Воспоминания: Группа друзей спорит о том, куда идти.",1
Описание: Партнёры по команде обвиняют друг друга в проигрыше.,1
Сцена: Убийца проламывает череп тяжёлой трубой.,4
Описание: Путешественники фотографируются у достопримечательности.,0
Воспоминания: Соседи обсуждают проблему парковки с раздражением.,1
Описание: Соседи мирно беседуют на лавочке у подъезда.,0
Воспоминания: Подростка жестоко избивают старшие хулиганы.,3
Воспоминания: Сцена каннибализма описана графически.,4
Диалог: Героя ранят в ночь огнестрельным оружием.,3
"Воспоминания: Человека сбрасывают с крыши, описано падение и последствия.",4
Сцена: Девочка читает книгу в тихой библиотеке.,0
Диалог: Охранник избивает нарушителя дубинкой.,3
Сцена: Посетители наслаждаются музыкой на концерте.,0
Описание: Соседи обсуждают проблему парковки с раздражением.,1
Воспоминания: Семья завтракает и обсуждает планы на день.,0
Эпизод: Спортсмен получает сильный удар на тренировке.,2
Диалог: Ритуальное убийство сопровождается расчленением тела.,4
Описание: Ритуальное убийство сопровождается расчленением тела.,4
"Сцена: Персонажу отрубают палец, описаны физиологические подробности.",4
Эпизод: Жертве угрожают расправой.,3
Диалог: Несколько человек избивают прохожего в подворотне.,3
Воспоминания: Персонажа забивают до смерти металлической трубой.,4
Эпизод: Два друга выбирают настольную игру.,0
Сцена: Герой наносит сокрушительный удар ногой в живот.,3
"Описание: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Диалог: Игроки ругаются из-за проигрыша в настолке.,1
Воспоминания: Жертву избивают цепью до потери кожи.,4
Воспоминания: Жертву избивают цепью до потери кожи.,4
Эпизод: На улице происходит короткая драка.,2
Диалог: Подростки обсуждают домашнее задание.,0
Эпизод: Девочка читает книгу в тихой библиотеке.,0
Описание: Во время матча игроки начинают толкать друг друга.,2
Описание: Один подросток резко хватает другого за одежду.,2
Воспоминания: Один ученик толкает другого в столовую.,2
Описание: Охранник избивает нарушителя дубинкой.,3
"Сцена: Жертве отрезают ухо, кровь льётся по шее.",4
Описание: Герой даёт оппоненту пощёчину.,2
Диалог: Родитель делает ребёнку строгое замечание.,1
Сцена: Мужчина резко отталкивает злоумышленника.,2
Описание: Покупатели выбирают продукты в магазине.,0
Диалог: Спортсмен получает сильный удар на тренировке.,2
Описание: Двое друзей громко спорят о планах на вечер.,1
"Воспоминания: Студенты спорят о проекте, не приходя к согласию.",1
Описание: Человек угрожает выстрелить в другого.,3
Описание: Подростки спорят о результатах контрольной.,1
Воспоминания: Подростки спорят о результатах контрольной.,1
Сцена: Коллеги горячо обсуждают распределение задач.,1
Описание: Пара выбирает цветы на рынке.,0
Диалог: Мужчина резко отталкивает злоумышленника.,2
Описание: Герой ломает оппоненту нос в драке.,3
Воспоминания: Учитель делает строгий выговор ученику.,1
Воспоминания: Посетители наслаждаются музыкой на концерте.,0
Эпизод: Персонаж выбивает зуб оппоненту.,3
Описание: Во время конфликта один человек кидает предмет в другого.,2
Диалог: Студенты репетируют сцену для спектакля.,0
Диалог: Несколько человек избивают прохожего в подворотне.,3
Описание: Студенты репетируют сцену для спектакля.,0
Сцена: Спортсмены дерутся после матча.,2
"Диалог: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Описание: Жертву бьют по ребрам до крика.,3
Эпизод: Охранник скручивает нарушителя и удерживает его на полу.,2
Сцена: Учитель делает строгий выговор ученику.,1
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Воспоминания: Соседи вместе развешивают огни перед праздником.,0
"Сцена: Группа друзей спорит о том, куда идти.",1
"Диалог: Мужчина хватает женщину за шею, прижимая к стене.",3
Описание: Персонаж получает синяк в результате потасовки.,2
"Сцена: Человека сбрасывают с крыши, описано падение и последствия.",4
Эпизод: В баре начинается драка между посетителями.,2
"Воспоминания: Подросток замахивается, но его останавливают.",2
Воспоминания: Человеку срезают кожу на руке ножом.,4
Воспоминания: Подростки спорят о результатах контрольной.,1
Сцена: В ходе конфликта один человек замахивается кулаком.,2
Описание: Персонаж получает синяк в результате потасовки.,2
Диалог: Человеку срезают кожу на руке ножом.,4
"Диалог: Палач разрезает живот, внутренности выпадают наружу.",4
Воспоминания: Гости обмениваются подарками на дне рождения.,0
"Описание: Человеку простреливают колено, описывая разрушение сустава.",4
Описание: Герой ломает оппоненту нос в драке.,3
Воспоминания: Покупатели выбирают продукты в магазине.,0
Сцена: Коллеги обсуждают проект в непринужденной атмосфере.,0
Диалог: Туристы слушают экскурсовода.,0
Описание: Мальчик кричит на друга за испорченную игру.,1
Эпизод: Один подросток резко хватает другого за одежду.,2
Сцена: Охранник применяет дубинку и наносит болезненные удары.,3
Воспоминания: Герой ломает оппоненту нос в драке.,3
"Сцена: Палач разрезает живот, внутренности выпадают наружу.",4
Диалог: На улице происходит короткая драка.,2
"Сцена: Жертву хватают и удерживают, закрыв рот.",3
Описание: Покупатель грубо требует вернуть деньги.,1
Воспоминания: Персонажу вырывают ногти плоскогубцами.,4
"Описание: Жертву медленно режут по коже, пытая её.",4
Диалог: Группа людей изучает карту перед походом.,0
"Эпизод: Жертву душат пакетом, описана борьба за воздух.",4
Диалог: Семья выбирает краски в магазине рукоделия.,0
Эпизод: Мужчина резко отталкивает злоумышленника.,2
Описание: Мужчина предъявляет претензии в магазине.,1
Воспоминания: Посетители наслаждаются музыкой на концерте.,0
Описание: Человек угрожает бросить другого с высоты.,3
Эпизод: Пара кормит птиц на набережной.,0
Сцена: Охранник применяет дубинку и наносит болезненные удары.,3
Сцена: Покупатели выбирают продукты в магазине.,0
Сцена: Студенты репетируют сцену для спектакля.,0
Воспоминания: Посетители наслаждаются музыкой на концерте.,0
"Эпизод: Человека сбрасывают с крыши, описано падение и последствия.",4
Диалог: Партнёры по команде обвиняют друг друга в проигрыше.,1
Диалог: Преступник угрожает жертве ножом.,3
Воспоминания: Игроки ругаются из-за проигрыша в настолке.,1
Диалог: Друзья смотрят комедию и смеются.,0
Диалог: Персонаж толкает другого в порыве ярости.,2
Воспоминания: Несколько человек избивают прохожего в подворотне.,3
Описание: Партнёры по команде обвиняют друг друга в проигрыше.,1
Описание: Родитель делает ребёнку строгое замечание.,1
"Эпизод: Персонажа душат, и он пытается вырваться.",3
Эпизод: Ученики ссорятся из-за очереди в столовую.,1
Сцена: Девочка читает книгу в тихой библиотеке.,0
Воспоминания: Спортсмены дерутся после матча.,2
Воспоминания: На улице происходит короткая драка.,2
Диалог: Пара кормит птиц на набережной.,0
Воспоминания: Герой наносит сокрушительный удар ногой в живот.,3
Воспоминания: Пара обсуждает бытовые проблемы повышенным тоном.,1
"Воспоминания: Дети спорят, кто будет первым в очереди.",1
"Сцена: Жертву медленно режут по коже, пытая её.",4
"Описание: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Сцена: Мужчина хватает женщину за шею, прижимая к стене.",3
Описание: Персонаж получает синяк в результате потасовки.,2
"Эпизод: Жертву душат проводом до удушья, описывая последние конвульсии.",4
Эпизод: Жертва получает глубокий порез.,3
Описание: Персонажу вырывают ногти плоскогубцами.,4
Диалог: Студенты работают над групповой презентацией.,0
Описание: Покупатель грубо требует вернуть деньги.,1
Описание: Один подросток резко хватает другого за одежду.,2
Эпизод: Пара выбирает цветы на рынке.,0
"Эпизод: Студенты спорят о проекте, не приходя к согласию.",1
Эпизод: Расчленённое тело лежит на полу с натуралистичными деталями.,4
Описание: Родители помогают ребёнку решить задачу по математике.,0
"Диалог: Человек получает сильный удар по лицу, падает на землю.",3
Сцена: Мужчина резко отталкивает злоумышленника.,2
Эпизод: Человеку срезают кожу на руке ножом.,4
"Эпизод: Дети спорят из-за игрушки, повышая голос.",1
Диалог: Игроки ругаются из-за проигрыша в настолке.,1
Воспоминания: Подростки спорят о результатах контрольной.,1
Воспоминания: Работник толкает коллегу после ссоры.,2
Эпизод: Человеку срезают кожу на руке ножом.,4
Воспоминания: Спортсмен получает сильный удар на тренировке.,2
Описание: Человеку срезают кожу на руке ножом.,4
Сцена: Сцена каннибализма описана графически.,4
Эпизод: Путешественники фотографируются у достопримечательности.,0
Описание: Пара кормит птиц на набережной.,0
"Диалог: Полиция фиксирует нарушителя, применив силу.",2
Описание: Герой пинает дверь в ярости.,2
Диалог: Соседи ругаются из-за громкой музыки.,1
Диалог: Жертве угрожают расправой.,3
Описание: Жертву избивают цепью до потери кожи.,4
Диалог: Молодёжь играет в волейбол на пляже.,0
Сцена: Подростки обсуждают домашнее задание.,0
Сцена: Герой даёт оппоненту пощёчину.,2
"Сцена: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
Сцена: Подростки обсуждают домашнее задание.,0
Воспоминания: Во время матча игроки начинают толкать друг друга.,2
Эпизод: Герой наносит сокрушительный удар ногой в живот.,3
Эпизод: Ученики недовольны решением учителя и шумят.,1
"Описание: Мужчина избивает противника, нанося множественные удары.",3
Эпизод: Герой ломает злоумышленнику руку.,3
Описание: Мужчина хватает оппонента за воротник.,2
"Эпизод: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Воспоминания: Охранник избивает нарушителя дубинкой.,3
Воспоминания: Охрана разнимает двух дерущихся.,2
"Сцена: Жертве наносят удары ножом в живот, описано истекание кровью.",4
Эпизод: Персонаж получает сильный удар по голове.,3
Диалог: Подростки спорят о результатах контрольной.,1
Сцена: Огнестрельное ранение в голову описано с деталями.,4
Диалог: Преступник толкает жертву под машину.,3
"Воспоминания: Двое подростков громко выясняют отношения, но без угроз.",1
Диалог: Мужчина хватает оппонента за воротник.,2
"Эпизод: Палач разрезает живот, внутренности выпадают наружу.",4
"Эпизод: Группа друзей спорит о том, куда идти.",1
Описание: Жертву бьют по ребрам до крика.,3
Описание: Студенты работают над групповой презентацией.,0
"Эпизод: Мужчина избивает противника, нанося множественные удары.",3
Диалог: Ученики ссорятся из-за очереди в столовую.,1
"Диалог: Персонажу отрубают палец, описаны физиологические подробности.",4
Сцена: Палач выкручивает руку до разрыва связок.,4
Описание: Волонтёры распределяют задания перед мероприятием.,0
Описание: Персонаж толкает другого в порыве ярости.,2
Описание: Родитель делает ребёнку строгое замечание.,1
Диалог: Во время матча игроки начинают толкать друг друга.,2
"Эпизод: Персонажа душат, и он пытается вырваться.",3
"Эпизод: Дети играют в настольную игру, тихо обсуждая правила.",0
"Сцена: Дети играют в настольную игру, тихо обсуждая правила.",0
Воспоминания: Студенты репетируют сцену для спектакля.,0
Эпизод: Группа людей разговаривает в кафе.,0
"Эпизод: Дети играют в настольную игру, тихо обсуждая правила.",0
Воспоминания: Покупатели выбирают продукты в магазине.,0
Диалог: Жертву подвешивают и избивают до потери сознания.,4
"Воспоминания: Человека сбрасывают с крыши, описано падение и последствия.",4
Диалог: На улице происходит короткая драка.,2
Сцена: Ученики недовольны решением учителя и шумят.,1
Сцена: Человек угрожает выстрелить в другого.,3
Описание: Мужчина предъявляет претензии в магазине.,1
Сцена: Человек угрожает выстрелить в другого.,3
Описание: Ученики ссорятся из-за очереди в столовую.,1
"Описание: Мужчина хватает женщину за шею, прижимая к стене.",3
"Описание: Человек получает множественные огнестрельные ранения, кровь течёт струями.",4
Диалог: Пара выбирает цветы на рынке.,0
Эпизод: Убийца проламывает череп тяжёлой трубой.,4
Эпизод: Родитель делает ребёнку строгое замечание.,1
Диалог: На улице происходит короткая драка.,2
"Сцена: Человек получает ножевое ранение, кровь течёт по одежде.",3
Воспоминания: Персонаж толкает другого в порыве ярости.,2
Описание: Коллеги обсуждают проект в непринужденной атмосфере.,0
Диалог: Мужчина хватает оппонента за воротник.,2
Описание: Двое друзей поссорились из-за недоразумения.,1
"Описание: Человека сбрасывают с крыши, описано падение и последствия.",4
"Сцена: Персонаж защищается, отталкивая нападающего.",2
Описание: Молодёжь играет в волейбол на пляже.,0
Сцена: Сотрудники офиса проводят планерку без каких-либо споров.,0
"Описание: Дети спорят из-за игрушки, повышая голос.",1
"Воспоминания: Жертве отрезают ухо, кровь льётся по шее.",4
Описание: Героя ранят в ночь огнестрельным оружием.,3
Диалог: Коллеги горячо обсуждают распределение задач.,1
Описание: Сосед хватает другого за руку во время конфликта.,2
Сцена: Охрана разнимает двух дерущихся.,2
"Эпизод: Героя бьют ногами, когда он лежит на земле.",3
Описание: Герой наносит сокрушительный удар ногой в живот.,3
Диалог: Охрана разнимает двух дерущихся.,2
Описание: Соседи ругаются из-за громкой музыки.,1
"Сцена: Мужчина избивает противника, нанося множественные удары.",3
Диалог: Девушка резко отвечает на критику знакомой.,1
Описание: Покупатель недоволен обслуживанием и жалуется сотруднику.,1
"Описание: Мужчина хватает женщину за шею, прижимая к стене.",3
Диалог: Во время конфликта один человек кидает предмет в другого.,2
Сцена: Герой ломает злоумышленнику руку.,3
Описание: Персонаж толкает другого в порыве ярости.,2
Воспоминания: Ученики недовольны решением учителя и шумят.,1
Эпизод: Подросток возмущается плохой оценкой.,1
Сцена: Человек угрожает бросить другого с высоты.,3
Воспоминания: Жертву бьют по ребрам до крика.,3
Диалог: Студенты репетируют сцену для спектакля.,0
Воспоминания: Спортсмен получает сильный удар на тренировке.,2
Эпизод: Двое мужчин обмениваются ударами в переулке.,2
Диалог: Студенты работают над групповой презентацией.,0
Эпизод: Персонажи сталкиваются в потасовке во время спора.,2
Воспоминания: Покупатель недоволен обслуживанием и жалуется сотруднику.,1
Воспоминания: Подросток толкает одноклассника в коридоре.,2
"Диалог: Жертву хватают и удерживают, закрыв рот.",3
Описание: Преступник угрожает жертве ножом.,3
Воспоминания: Мальчик кричит на друга за испорченную игру.,1
"Диалог: Жертву медленно режут по коже, пытая её.",4
Эпизод: Учитель делает строгий выговор ученику.,1
Эпизод: Пассажиры ждут автобус на остановке.,0
Сцена: Мальчик кричит на друга за испорченную игру.,1
"Эпизод: Герой бьёт рукой по столу, пугая окружающих.",2
"Эпизод: Жертву хватают и удерживают, закрыв рот.",3
Сцена: Один подросток резко хватает другого за одежду.,2
Воспоминания: Подростки спорят о результатах контрольной.,1
Диалог: Туристы слушают экскурсовода.,0
Воспоминания: Охранник избивает нарушителя дубинкой.,3
Воспоминания: В баре начинается драка между посетителями.,2
Воспоминания: Жертва получает глубокий порез.,3
"Описание: Персонажа пинают в живот, и он падает.",3
Сцена: Персонажа сталкивают с лестницы.,3
Диалог: Человек угрожает выстрелить в другого.,3
Эпизод: Пассажир недовольно разговаривает с водителем автобуса.,1
"Описание: Пара спокойно гуляет по парку, любуясь деревьями.",0
Описание: Палач выбивает зубы металлическим молотком.,4
Эпизод: Коллеги горячо обсуждают распределение задач.,1
Сцена: В баре начинается драка между посетителями.,2
Описание: Соседи мирно беседуют на лавочке у подъезда.,0
Сцена: Один подросток резко хватает другого за одежду.,2
Эпизод: Мужчина резко отталкивает злоумышленника.,2
"Сцена: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
Воспоминания: Партнёры по команде обвиняют друг друга в проигрыше.,1
Эпизод: Посетители наслаждаются музыкой на концерте.,0
"Воспоминания: Героя бьют ногами, когда он лежит на земле.",3
Эпизод: Ритуальное убийство сопровождается расчленением тела.,4
Диалог: В баре начинается драка между посетителями.,2
Диалог: Герой ломает злоумышленнику руку.,3
Диалог: Группа людей разговаривает в кафе.,0
Сцена: Персонаж толкает другого в порыве ярости.,2
Эпизод: Расчленённое тело лежит на полу с натуралистичными деталями.,4
"Описание: Группа друзей спорит о том, куда идти.",1
"Диалог: Полиция фиксирует нарушителя, применив силу.",2
"Сцена: Жертве наносят удары ножом в живот, описано истекание кровью.",4
"Описание: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
Эпизод: Студенты работают над групповой презентацией.,0
Эпизод: Жертву избивают до синяков и кровоподтеков.,3
Воспоминания: Подростки обижаются друг на друга из-за мелочей.,1
"Описание: Персонажу отрубают палец, описаны физиологические подробности.",4
"Воспоминания: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Описание: Персонажа душат, и он пытается вырваться.",3
"Сцена: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Диалог: Собеседник угрожающе поднимает кулак.,2
Воспоминания: Во время матча игроки начинают толкать друг друга.,2
Воспоминания: Группа людей разговаривает в кафе.,0
Описание: Ритуальное убийство сопровождается расчленением тела.,4
Диалог: Двое друзей громко спорят о планах на вечер.,1
"Эпизод: Палач разрезает живот, внутренности выпадают наружу.",4
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Сцена: Студенты работают над групповой презентацией.,0
Диалог: Жертву подвешивают и избивают до потери сознания.,4
Воспоминания: Человеку срезают кожу на руке ножом.,4
Описание: Герой ломает злоумышленнику руку.,3
Описание: Подростки спорят о результатах контрольной.,1
Эпизод: Жертву бьют по ребрам до крика.,3
"Диалог: Дети играют в настольную игру, тихо обсуждая правила.",0
Эпизод: Жертву избивают цепью до потери кожи.,4
Описание: Мужчина хватает оппонента за воротник.,2
Сцена: Охранник применяет дубинку и наносит болезненные удары.,3
"Диалог: Персонажа душат, и он пытается вырваться.",3
Воспоминания: Гости обмениваются подарками на дне рождения.,0
Описание: Человеку срезают кожу на руке ножом.,4
Воспоминания: Девушка резко отвечает на критику знакомой.,1
Эпизод: Студенты работают над групповой презентацией.,0
"Сцена: Жертву душат проводом до удушья, описывая последние конвульсии.",4
Диалог: Семья посещает музей современного искусства.,0
"Описание: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Воспоминания: Двое мужчин обмениваются ударами в переулке.,2
Воспоминания: Человек угрожает бросить другого с высоты.,3
"Описание: Человек получает ножевое ранение, кровь течёт по одежде.",3
Эпизод: Персонажи сталкиваются в потасовке во время спора.,2
Эпизод: Учитель спокойно объясняет новую тему.,0
"Диалог: Подросток замахивается, но его останавливают.",2
"Диалог: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Диалог: Студенты спорят о проекте, не приходя к согласию.",1
Описание: Жертву избивают цепью до потери кожи.,4
"Диалог: Персонаж защищается, отталкивая нападающего.",2
Описание: Огнестрельный выстрел разрывает плоть.,4
Описание: Группа людей изучает карту перед походом.,0
Описание: Родитель делает ребёнку строгое замечание.,1
Эпизод: Пара кормит птиц на набережной.,0
Диалог: В ходе конфликта один человек замахивается кулаком.,2
