text,label
"Эпизод: Герой сталкивается с человеком, который режет другого цепной пилой.",4
Диалог: Люди занимаются спортом на стадионе.,0
"Эпизод: Студенты смеются, обсуждая лекции.",0
Диалог: Персонаж боится заглянуть в подвал.,1
Сцена: Герой замечает силуэт в полутьме.,1
"Описание: Солнечный день в парке, дети играют на площадке.",0
Описание: Девушка видит странную тень в коридоре.,1
Описание: Ребёнок боится хождения по тёмному дому.,1
Описание: Подросток пугается скрипа старой двери.,1
Диалог: Мужчина обнаруживает труп с вырезанными органами.,4
Диалог: Юноша кормит с рук прирученную белку.,0
"Воспоминание: Персонаж сталкивается с человеком, который явно хочет причинить вред.",3
"Описание: Женщина видит, как неизвестный бежит за ней по лестнице.",3
Описание: Герою снится неприятный сон.,1
Диалог: Мужчина видит странный свет в заброшенном доме.,2
"Описание: Герой обнаруживает останки, обглоданные животными.",4
Сцена: Дети слушают сказку на ночь.,0
"Эпизод: Герой замечает открытый подвал, хотя он должен быть закрыт.",2
Диалог: Рабочие отдыхают в комнате отдыха.,0
Диалог: Персонаж обнаруживает в подвале несколько частично разложившихся тел.,4
Сцена: Женщина находит тело с вывернутыми конечностями и следами пыток.,4
Сцена: Женщина слышит шорохи в пустой комнате.,1
"Диалог: Герой видит, как нападающий заносит нож над жертвой.",3
Описание: Подросток вздрагивает от громкого шума.,1
Сцена: Девушка видит странную тень в коридоре.,1
"Сцена: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
Сцена: Подростка пугает странный силуэт в лифте.,2
Воспоминание: Подростка загоняют в тупик трое агрессивных людей.,3
"Диалог: Персонаж видит, как человеку ломают шею голыми руками.",4
Эпизод: Подростка пугает странный звук в лесу.,1
Эпизод: Подросток застревает в тёмном подъезде без света.,2
Воспоминание: Мужчина видит странный свет в заброшенном доме.,2
Описание: Ребёнок боится идти по тёмному коридору.,1
"Воспоминание: Женщина замечает тёмный силуэт, стоящий неподвижно.",2
"Описание: Герой бежит от нападающего, который кричит и размахивает оружием.",3
"Описание: Солнечный день в парке, дети играют на площадке.",0
Воспоминание: Героя пугает странная фигура вдалеке.,1
"Описание: Мужчина видит неизвестного, скрывающего лицо.",2
Воспоминание: Персонаж чувствует лёгкое беспокойство в незнакомом месте.,1
"Эпизод: Персонаж чувствует опасность, находясь в заброшенном тоннеле.",2
Воспоминание: Герой идёт по ночной трассе и видит человека на обочине.,2
"Описание: Персонаж находит тело, из которого кто-то вырезал кожу.",4
Описание: Мужчина пугается собственной тени.,1
Сцена: Подростка пугает странный звук в лесу.,1
Диалог: Герой обнаруживает тело со вспоротым животом.,4
"Диалог: Женщина находит тело, погружённое в собственную кровь.",4
"Сцена: Персонаж видит тело, из которого кто-то вырвал внутренности.",4
"Диалог: Женщина видит, как неизвестный бежит за ней по лестнице.",3
Воспоминание: Мужчина обнаруживает труп с вырезанными органами.,4
Воспоминание: Рабочие отдыхают в комнате отдыха.,0
Диалог: Персонаж чувствует тревогу перед важным событием.,1
Сцена: Герой идёт по ночной трассе и видит человека на обочине.,2
"Воспоминание: Персонажа удерживают, выкручивая руки.",3
Воспоминание: Мужчина слышит низкий рык в темноте.,2
"Описание: Герой видит, как нападающий держит человека на земле.",3
Эпизод: Подростка хватают за одежду и тянут в тёмный переулок.,3
"Эпизод: Персонаж видит, как жертва истекает кровью, лежа на полу.",4
Сцена: Ученики рисуют на уроке искусства.,0
"Описание: Герою кажется, что за дверью кто-то стоит.",1
Диалог: Персонаж вздрагивает от резкого скрежета.,1
Диалог: Персонажа толкают на землю и угрожают расправой.,3
"Диалог: Женщина видит, как неизвестный бежит за ней по лестнице.",3
Сцена: Мужчина слышит низкий рык в темноте.,2
Описание: Герой замечает силуэт в полутьме.,1
Диалог: Ученики играют в спортивной секции.,0
Описание: Женщина делает утреннюю зарядку.,0
Описание: Подросток сталкивается с агрессивной собакой.,2
"Эпизод: Персонаж сталкивается с человеком, который явно хочет причинить вред.",3
"Эпизод: Герой слышит, как кто-то ломает окно его дома.",3
Воспоминание: Персонаж становится свидетелем ритуального убийства с расчленением.,4
Воспоминание: Ребёнок боится хождения по тёмному дому.,1
Диалог: Персонаж слышит нехарактерный скрежет за стеной.,2
Воспоминание: Подростка загоняют в тупик трое агрессивных людей.,3
Сцена: Дети слушают сказку на ночь.,0
Эпизод: Мужчина видит отпечатки босых ног на полу.,2
Эпизод: Семья читает книги в гостиной.,0
Воспоминание: Девушка видит странную тень в коридоре.,1
"Сцена: Персонаж видит, как человеку ломают шею голыми руками.",4
Эпизод: Женщина боится выйти ночью на балкон.,1
Описание: Персонажа пугает громкий стук в окно.,1
Воспоминание: Подросток слышит странное шипение из вентиляции.,2
Эпизод: Женщина делает утреннюю зарядку.,0
"Описание: Герой обнаруживает на двери царапины, будто кто-то пытался проникнуть.",2
"Эпизод: Герою кажется, что за дверью кто-то стоит.",1
Диалог: Женщина замечает на двери следы взлома и кровь.,3
Описание: Персонаж вздрагивает от резкого скрежета.,1
Воспоминание: Женщина замечает на двери следы взлома и кровь.,3
Воспоминание: Женщина получает анонимное сообщение с угрозами.,2
"Описание: Герой обнаруживает на двери царапины, будто кто-то пытался проникнуть.",2
Описание: Подростка удерживают в заброшенном здании против его воли.,3
Сцена: Подросток слышит странное шипение из вентиляции.,2
Эпизод: Ребёнок боится хождения по тёмному дому.,1
"Диалог: Мужчина чувствует, что за ним наблюдают.",1
Описание: Женщина вздрагивает от упавшего предмета.,1
Диалог: Мужчина сталкивается с вооружённым преступником.,3
"Эпизод: Мужчина чувствует, что за ним наблюдают.",1
"Диалог: Герой видит, как нападающий держит человека на земле.",3
Сцена: Семья играет в снежки на улице.,0
Сцена: Женщина обнаруживает на пороге мёртвое животное.,2
Эпизод: Мужчина замечает движение в тёмном углу.,1
"Воспоминание: Женщина слышит, как кто-то пытается взломать дверь её квартиры.",3
Описание: Персонажа хватают за плечо в тёмном переулке.,3
Описание: Герой замечает силуэт в полутьме.,1
Воспоминание: Герой замечает на стенах следы борьбы и кровь.,3
"Описание: Герой бежит по лесу, чувствуя приближение опасности.",2
Воспоминание: Женщина замечает на двери следы взлома и кровь.,3
Воспоминание: Персонаж слышит нехарактерный скрежет за стеной.,2
Воспоминание: Подростка хватают за одежду и тянут в тёмный переулок.,3
Сцена: Мужчина слышит низкий рык в темноте.,2
Эпизод: Герой идёт по ночной трассе и видит человека на обочине.,2
Описание: Подросток слышит странное шипение из вентиляции.,2
"Диалог: Герою кажется, что за дверью кто-то стоит.",1
Сцена: Персонаж заблудился в густом тумане и не может найти путь обратно.,2
"Диалог: Герой прячется в шкафу, слыша тяжёлые шаги в комнате.",3
"Описание: Персонаж видит, как нападающий ломает жертве кости.",4
Воспоминание: Подросток вздрагивает от громкого шума.,1
Диалог: Люди занимаются спортом на стадионе.,0
Диалог: Ученики играют в спортивной секции.,0
Воспоминание: Мужчина сталкивается с вооружённым преступником.,3
"Воспоминание: Герой становится свидетелем того, как жертву топят в воде.",4
Сцена: Мужчина чинит велосипед на улице.,0
"Воспоминание: Герой идёт по заброшенному зданию, слыша эхо шагов.",2
"Диалог: Герой обнаруживает останки, обглоданные животными.",4
Сцена: Персонаж чувствует лёгкое беспокойство в незнакомом месте.,1
Диалог: Персонаж боится заглянуть в подвал.,1
Диалог: Пожилая пара прогуливается по саду.,0
Эпизод: Персонажа толкают на землю и угрожают расправой.,3
Воспоминание: Пара выбирает продукты в супермаркете.,0
Сцена: Пара выбирает продукты в супермаркете.,0
"Описание: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
Воспоминание: Подростка пугает странный звук в лесу.,1
Воспоминание: Ученики играют в спортивной секции.,0
"Эпизод: Женщина слышит громкие шаги, приближающиеся из темноты.",2
Описание: Друзья собираются на пикник возле озера.,0
Воспоминание: Мужчина выгуливает собаку по аллее.,0
"Эпизод: Персонаж сталкивается с человеком, который явно хочет причинить вред.",3
Диалог: Герой наблюдает мучительную смерть человека в огне.,4
"Эпизод: Персонаж видит труп, подвешенный за крюки к потолку.",4
Эпизод: Мужчина обнаруживает труп с вырезанными органами.,4
Сцена: Ребёнок боится темноты в своей комнате.,1
Эпизод: Ученики рисуют на уроке искусства.,0
Описание: Рабочие отдыхают в комнате отдыха.,0
Описание: Герой идёт по ночной трассе и видит человека на обочине.,2
Эпизод: Героя преследует неизвестный мужчина с ножом.,3
"Воспоминание: Женщина видит, как неизвестный бежит за ней по лестнице.",3
"Сцена: Персонаж видит, как нападающий пронзает жертву ножом многократно.",4
Воспоминание: Женщина получает письмо с реальными угрозами расправы.,3
Описание: Подросток сталкивается с агрессивной собакой.,2
"Сцена: Герой находит останки, разорванные на части.",4
Описание: Мужчина слышит истерические крики из соседней комнаты.,3
"Эпизод: Подросток идёт домой, когда внезапно отключается свет.",2
Описание: Персонаж идёт по пустынной улице ночью и ощущает угрозу.,2
Диалог: Персонаж обнаруживает в подвале несколько частично разложившихся тел.,4
Диалог: Женщина вздрагивает от неожиданного звонка.,1
"Диалог: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
"Описание: Персонаж видит, как нападающий пронзает жертву ножом многократно.",4
Сцена: Ребёнок боится темноты в своей комнате.,1
"Диалог: Персонаж находит труп, чья голова отделена и лежит рядом.",4
"Эпизод: Мужчина видит неизвестного, скрывающего лицо.",2
Воспоминание: Подросток слышит странное шипение из вентиляции.,2
"Сцена: Герой слышит, как кто-то ломает окно его дома.",3
Сцена: Ученики играют в спортивной секции.,0
Воспоминание: Персонаж слышит нехарактерный скрежет за стеной.,2
"Сцена: Герой бежит от нападающего, который кричит и размахивает оружием.",3
"Сцена: Герою кажется, что за дверью кто-то стоит.",1
Сцена: Герой наблюдает мучительную смерть человека в огне.,4
Воспоминание: Девушка вышивает узор на ткани.,0
"Воспоминание: Герой находит останки, разорванные на части.",4
"Описание: Герой бежит по лесу, слыша, что кто-то догоняет его.",3
"Воспоминание: Персонаж видит, как человеку медленно переламывают пальцы.",4
Диалог: Героя преследует неизвестный мужчина с ножом.,3
Диалог: Мужчина получает угрозы убийством по телефону.,3
"Сцена: Герой идёт по коридору, где лампы мигают.",2
Описание: Героя преследует неизвестный мужчина с ножом.,3
Описание: Пара выбирает продукты в супермаркете.,0
Диалог: Подростка загоняют в тупик трое агрессивных людей.,3
Описание: Герой замечает на стенах следы борьбы и кровь.,3
Воспоминание: Подростка загоняют в тупик трое агрессивных людей.,3
Эпизод: Мужчина слышит шаги за спиной и ускоряет шаг.,1
Воспоминание: Мужчина слышит истерические крики из соседней комнаты.,3
"Воспоминание: Персонаж видит, как человеку ломают шею голыми руками.",4
"Описание: Подросток видит человека, привязанного к стулу и истекающего кровью.",4
Сцена: Герой становится свидетелем зверской расправы толпы.,4
Описание: Подростка пугает странный силуэт в лифте.,2
Воспоминание: Мужчина читает газету в кресле.,0
Диалог: Мужчина сталкивается с вооружённым преступником.,3
Эпизод: Подросток вздрагивает от громкого шума.,1
Диалог: Персонажа хватают за плечо в тёмном переулке.,3
Воспоминание: Семья читает книги в гостиной.,0
Диалог: Мужчина слышит истерические крики из соседней комнаты.,3
Описание: Подросток застревает в тёмном подъезде без света.,2
Описание: Подросток застревает в тёмном подъезде без света.,2
"Эпизод: Персонаж видит, как жертва истекает кровью, лежа на полу.",4
Воспоминание: Подросток вздрагивает от громкого шума.,1
"Воспоминание: Персонаж сталкивается с трупом, покрытым следами пыток.",4
Описание: Мужчина слышит истерические крики из соседней комнаты.,3
"Описание: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
Описание: Женщина обнаруживает на пороге мёртвое животное.,2
Диалог: Женщина получает письмо с реальными угрозами расправы.,3
"Диалог: Подросток идёт домой, когда внезапно отключается свет.",2
Сцена: Юноша кормит с рук прирученную белку.,0
"Диалог: Студенты смеются, обсуждая лекции.",0
Диалог: Друзья едут на прогулку в лес.,0
"Описание: Подросток идёт домой, когда внезапно отключается свет.",2
Описание: Женщина вздрагивает от упавшего предмета.,1
"Воспоминание: Персонаж находит комнату, где стены покрыты кровью и частями тела.",4
Диалог: Герою становится не по себе от одиночества.,1
Сцена: Женщина обнаруживает на пороге мёртвое животное.,2
Диалог: Персонаж чувствует лёгкое беспокойство в незнакомом месте.,1
"Воспоминание: Герой находит в доме открытое окно, хотя закрывал его.",2
Описание: Женщина замечает на двери следы взлома и кровь.,3
Описание: Мужчина видит отпечатки босых ног на полу.,2
"Эпизод: Персонаж видит, как жертва истекает кровью, лежа на полу.",4
Сцена: Мужчина замечает движение в тёмном углу.,1
"Эпизод: Персонаж ощущает шаги рядом, хотя никого не видно.",2
Диалог: Ученики играют в спортивной секции.,0
"Воспоминание: Мужчина видит кровь на полу и понимает, что произошло преступление.",3
"Диалог: Герой замечает открытый подвал, хотя он должен быть закрыт.",2
Описание: Герой замечает на стенах следы борьбы и кровь.,3
"Воспоминание: Герой идёт по коридору, где лампы мигают.",2
Описание: Подростка удерживают в заброшенном здании против его воли.,3
"Воспоминание: Мужчина видит неизвестного, скрывающего лицо.",2
Воспоминание: Персонаж боится заглянуть в подвал.,1
"Воспоминание: Герой замечает открытый подвал, хотя он должен быть закрыт.",2
"Воспоминание: Женщина находит тело, погружённое в собственную кровь.",4
Воспоминание: Пара гуляет по освещённой набережной.,0
Сцена: Мужчина слышит низкий рык в темноте.,2
Диалог: Друзья едут на прогулку в лес.,0
Диалог: Люди занимаются спортом на стадионе.,0
"Диалог: Герой слышит, как кто-то ломает окно его дома.",3
Диалог: Женщина вздрагивает от неожиданного звонка.,1
Воспоминание: Семья играет в снежки на улице.,0
Воспоминание: Мужчина получает угрозы убийством по телефону.,3
Сцена: Рабочие отдыхают в комнате отдыха.,0
Эпизод: Женщина получает письмо с реальными угрозами расправы.,3
"Воспоминание: Мужчина видит неизвестного, скрывающего лицо.",2
Воспоминание: Мужчина замечает движение в тёмном углу.,1
Диалог: Друзья собираются на пикник возле озера.,0
Диалог: Мужчина получает угрозы убийством по телефону.,3
Эпизод: Певцы репетируют в музыкальной студии.,0
Описание: Ученики рисуют на уроке искусства.,0
"Эпизод: Персонажа удерживают, выкручивая руки.",3
Эпизод: Женщина получает анонимное сообщение с угрозами.,2
Описание: Мужчина чинит велосипед на улице.,0
Описание: Героя преследует неизвестный мужчина с ножом.,3
Описание: Персонаж вздрагивает от резкого скрежета.,1
Сцена: Мужчина выгуливает собаку по аллее.,0
"Описание: Герой бежит по лесу, слыша, что кто-то догоняет его.",3
"Воспоминание: Герой бежит по лесу, чувствуя приближение опасности.",2
Описание: Девушка вышивает узор на ткани.,0
Эпизод: Рабочие отдыхают в комнате отдыха.,0
Диалог: Подростка загоняют в тупик трое агрессивных людей.,3
"Диалог: Персонаж находит труп, чья голова отделена и лежит рядом.",4
Эпизод: Семья вместе готовит ужин на кухне.,0
Эпизод: Мужчина слышит шаги за спиной и ускоряет шаг.,1
"Эпизод: Герой бежит по лесу, слыша, что кто-то догоняет его.",3
"Диалог: Персонаж сталкивается с трупом, покрытым следами пыток.",4
"Сцена: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
"Описание: Персонаж видит, как нападающий пронзает жертву ножом многократно.",4
Эпизод: Мужчина слышит истерические крики из соседней комнаты.,3
Эпизод: Герой обнаруживает тело со вспоротым животом.,4
"Сцена: Персонаж видит тело, из которого кто-то вырвал внутренности.",4
Диалог: Персонажа толкают на землю и угрожают расправой.,3
"Воспоминание: Герой бежит по лесу, слыша, что кто-то догоняет его.",3
Сцена: Певцы репетируют в музыкальной студии.,0
"Воспоминание: Персонаж видит тело, жестоко изуродованное, с глубокими ранами и кровью на стенах.",4
Воспоминание: Студенты обсуждают будущие проекты.,0
Описание: Женщина получает анонимное сообщение с угрозами.,2
"Диалог: Женщина находит тело, погружённое в собственную кровь.",4
Диалог: Герои смотрят комедию вечером.,0
"Диалог: Персонаж чувствует опасность, находясь в заброшенном тоннеле.",2
Сцена: Женщина делает утреннюю зарядку.,0
"Эпизод: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
"Воспоминание: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
"Описание: Герой сталкивается с человеком, который режет себе руки.",4
"Диалог: Персонаж видит, как жертву избивают до состояния, когда кости выступают наружу.",4
Сцена: Герою становится не по себе от одиночества.,1
Эпизод: Семья ужинает при приглушённом свете.,0
Воспоминание: Мужчина слышит шаги за спиной и ускоряет шаг.,1
"Описание: Персонаж находит комнату, где стены покрыты кровью и частями тела.",4
"Описание: Герой становится свидетелем того, как жертву топят в воде.",4
Диалог: Герой обнаруживает тело со вспоротым животом.,4
"Воспоминание: Герой сталкивается с человеком, который убивает жертву молотком.",4
Диалог: Мужчина замечает движение в тёмном углу.,1
"Эпизод: Герой идёт по заброшенному зданию, слыша эхо шагов.",2
Воспоминание: Подросток вздрагивает от громкого шума.,1
"Описание: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
Сцена: Семья читает книги в гостиной.,0
"Воспоминание: Мужчина чувствует, что за ним наблюдают.",1
"Воспоминание: Герою кажется, что за дверью кто-то стоит.",1
Диалог: Герой замечает силуэт в полутьме.,1
Воспоминание: Герою становится не по себе от одиночества.,1
Эпизод: Герой замечает на стенах следы борьбы и кровь.,3
"Воспоминание: Солнечный день в парке, дети играют на площадке.",0
Диалог: Персонаж обнаруживает в подвале несколько частично разложившихся тел.,4
Воспоминание: Пара фотографируется на фоне заката.,0
Воспоминание: Подростка загоняют в тупик трое агрессивных людей.,3
Сцена: Герои смотрят комедию вечером.,0
Диалог: Женщина находит тело с вывернутыми конечностями и следами пыток.,4
"Описание: Герой бежит по лесу, чувствуя приближение опасности.",2
Сцена: Мужчина читает газету в кресле.,0
"Эпизод: Персонаж сталкивается с человеком, который явно хочет причинить вред.",3
"Диалог: Герой обнаруживает на двери царапины, будто кто-то пытался проникнуть.",2
Сцена: Семья играет в снежки на улице.,0
"Диалог: Герой обнаруживает останки, обглоданные животными.",4
Описание: Героя преследует неизвестный мужчина с ножом.,3
"Описание: Герой становится свидетелем того, как жертву топят в воде.",4
Сцена: Подросток вздрагивает от громкого шума.,1
"Сцена: Герой обнаруживает на двери царапины, будто кто-то пытался проникнуть.",2
Описание: Персонажа толкают на землю и угрожают расправой.,3
Описание: Компания друзей играет в настольные игры.,0
"Воспоминание: Герой сталкивается с человеком, который убивает жертву молотком.",4
"Сцена: Мужчина слышит тихий стук, повторяющийся каждые несколько секунд.",2
Сцена: Друзья сидят в уютном кафе.,0
"Воспоминание: Герой видит жертву, чьё лицо изуродовано до неузнаваемости.",4
Описание: Подростка пугает странный силуэт в лифте.,2
Описание: Персонаж заблудился в густом тумане и не может найти путь обратно.,2
"Эпизод: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
"Диалог: Персонаж прячется, слыша шаги убийцы неподалёку.",3
Сцена: Подростка запирают в подвале без света.,3
Описание: Герой становится свидетелем жестокой пытки ножами.,4
"Воспоминание: Персонаж сталкивается с трупом, покрытым следами пыток.",4
Эпизод: Подросток слушает музыку в наушниках.,0
Описание: Герою снится неприятный сон.,1
Воспоминание: Мужчина обнаруживает труп с вырезанными органами.,4
Сцена: Мужчина сталкивается с вооружённым преступником.,3
"Сцена: Мужчина прячется, когда вооружённый человек ходит по дому.",3
"Описание: Герой находит в доме открытое окно, хотя закрывал его.",2
"Описание: Мужчина слышит тихий стук, повторяющийся каждые несколько секунд.",2
Диалог: Ребёнок боится идти по тёмному коридору.,1
"Диалог: Герой бежит от нападающего, который кричит и размахивает оружием.",3
Описание: Мужчина видит отпечатки босых ног на полу.,2
"Сцена: Герой замечает открытый подвал, хотя он должен быть закрыт.",2
Диалог: Женщина слышит шорохи в пустой комнате.,1
"Эпизод: Персонаж видит труп, подвешенный за крюки к потолку.",4
Сцена: Персонаж боится заглянуть в подвал.,1
"Воспоминание: Герой слышит тихий шёпот, но не понимает источник.",1
"Диалог: Персонаж находит труп, чья голова отделена и лежит рядом.",4
Описание: Персонаж боится заглянуть в подвал.,1
Диалог: Персонаж вздрагивает от резкого скрежета.,1
Воспоминание: Ученики играют в спортивной секции.,0
Сцена: Подросток пугается скрипа старой двери.,1
Сцена: Персонаж обнаруживает в подвале несколько частично разложившихся тел.,4
"Эпизод: Персонаж видит, как жертву избивают до состояния, когда кости выступают наружу.",4
Эпизод: Персонаж заблудился в густом тумане и не может найти путь обратно.,2
"Сцена: Персонаж находит комнату, где стены покрыты кровью и частями тела.",4
Воспоминание: Девушка слышит за спиной тяжёлое дыхание.,2
Воспоминание: Женщина находит тело с вывернутыми конечностями и следами пыток.,4
Диалог: Подросток сталкивается с агрессивной собакой.,2
"Воспоминание: Персонаж находит труп, чья голова отделена и лежит рядом.",4
"Воспоминание: Герой видит жертву, чьё лицо изуродовано до неузнаваемости.",4
"Эпизод: Персонаж находит труп, чья голова отделена и лежит рядом.",4
Сцена: Женщина вздрагивает от неожиданного звонка.,1
"Диалог: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
"Описание: Герой находит в доме открытое окно, хотя закрывал его.",2
"Эпизод: Женщина видит, как группа людей избивает прохожего.",3
Воспоминание: Рабочие отдыхают в комнате отдыха.,0
Сцена: Мужчина видит отпечатки босых ног на полу.,2
"Сцена: Герой стоит над телом, полностью изуродованным до неузнаваемости.",4
Воспоминание: Мужчина слышит низкий рык в темноте.,2
"Диалог: Персонаж ощущает шаги рядом, хотя никого не видно.",2
Диалог: Персонаж слышит нехарактерный скрежет за стеной.,2
Диалог: Подросток вздрагивает от громкого шума.,1
"Воспоминание: Герой прячется под столом, когда в комнату входит вооружённый человек.",3
"Воспоминание: Герою кажется, что за дверью кто-то стоит.",1
Описание: Подросток застревает в тёмном подъезде без света.,2
Описание: Семья играет в снежки на улице.,0
"Воспоминание: Герой сталкивается с человеком, который убивает жертву молотком.",4
Диалог: Мужчина обнаруживает труп с вырезанными органами.,4
Описание: Подростка хватают за одежду и тянут в тёмный переулок.,3
Описание: Персонаж заблудился в густом тумане и не может найти путь обратно.,2
"Диалог: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
Сцена: Женщина слышит шорохи в пустой комнате.,1
Диалог: Подросток застревает в тёмном подъезде без света.,2
Диалог: Друзья едут на прогулку в лес.,0
Эпизод: Женщина ухаживает за комнатными растениями.,0
Диалог: Женщина получает письмо с реальными угрозами расправы.,3
"Сцена: Герой находит останки, разорванные на части.",4
"Описание: Персонаж находит тело, из которого кто-то вырезал кожу.",4
"Воспоминание: Персонаж прячется, слыша шаги убийцы неподалёку.",3
"Эпизод: Персонаж ощущает шаги рядом, хотя никого не видно.",2
"Эпизод: Персонаж находит тело, из которого кто-то вырезал кожу.",4
"Диалог: Персонаж сталкивается с человеком, который явно хочет причинить вред.",3
Описание: Персонаж идёт по пустынной улице ночью и ощущает угрозу.,2
Воспоминание: Герой обнаруживает тело со вспоротым животом.,4
Сцена: Мужчина слышит истерические крики из соседней комнаты.,3
Воспоминание: Героя пугает странная фигура вдалеке.,1
"Воспоминание: Мужчина замечает, что тень движется не в такт его движениям.",2
Сцена: Героя пугает странная фигура вдалеке.,1
"Диалог: Герой бежит по лесу, чувствуя приближение опасности.",2
Сцена: Подростка пугает странный силуэт в лифте.,2
"Сцена: Подросток видит человека, привязанного к стулу и истекающего кровью.",4
Эпизод: Женщина вздрагивает от неожиданного звонка.,1
Сцена: Герою снится неприятный сон.,1
Эпизод: Женщина делает утреннюю зарядку.,0
Диалог: Персонаж боится заглянуть в подвал.,1
Сцена: Женщина делает утреннюю зарядку.,0
"Описание: Персонаж прячется, слыша шаги убийцы неподалёку.",3
Эпизод: Женщина вздрагивает от неожиданного звонка.,1
"Эпизод: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
Эпизод: Подростки обсуждают планы на выходные.,0
Воспоминание: Герой замечает на стенах следы борьбы и кровь.,3
Описание: Мужчина слышит истерические крики из соседней комнаты.,3
Воспоминание: Женщина слышит шорохи в пустой комнате.,1
Диалог: Персонаж слышит крики боли за стеной.,3
"Воспоминание: Мужчина видит неизвестного, скрывающего лицо.",2
Эпизод: Мужчина сталкивается с вооружённым преступником.,3
Воспоминание: Подросток вздрагивает от громкого шума.,1
Воспоминание: Ребёнок боится хождения по тёмному дому.,1
"Эпизод: Герой замечает открытый подвал, хотя он должен быть закрыт.",2
"Эпизод: Герой идёт по коридору, где лампы мигают.",2
Диалог: Подросток сталкивается с агрессивной собакой.,2
Сцена: Герой замечает на стенах следы борьбы и кровь.,3
"Воспоминание: Женщина замечает тёмный силуэт, стоящий неподвижно.",2
Воспоминание: Женщина вздрагивает от упавшего предмета.,1
"Описание: Персонаж находит труп, чья голова отделена и лежит рядом.",4
Эпизод: Подростка хватают за одежду и тянут в тёмный переулок.,3
"Диалог: Женщина слышит громкие шаги, приближающиеся из темноты.",2
Диалог: Персонаж боится заглянуть в подвал.,1
"Воспоминание: Герой бежит по лесу, слыша, что кто-то догоняет его.",3
Эпизод: Женщина вздрагивает от упавшего предмета.,1
"Сцена: Персонаж видит, как жертва истекает кровью, лежа на полу.",4
"Воспоминание: Мужчина видит неизвестного, скрывающего лицо.",2
"Описание: Герой слышит тихий шёпот, но не понимает источник.",1
"Эпизод: Персонаж становится свидетелем того, как человека медленно режут ножом.",4
"Диалог: Герой сталкивается с человеком, который режет другого цепной пилой.",4
Сцена: Мужчина читает газету в кресле.,0
"Эпизод: Персонаж ощущает шаги рядом, хотя никого не видно.",2
"Сцена: Герою кажется, что за дверью кто-то стоит.",1
Описание: Подростка загоняют в тупик трое агрессивных людей.,3
Сцена: Работники обедают в столовой.,0
Сцена: Персонажа пугает громкий стук в окно.,1
Воспоминание: Студенты обсуждают будущие проекты.,0
Сцена: Персонажа хватают за плечо в тёмном переулке.,3
Воспоминание: Женщина делает утреннюю зарядку.,0
Описание: Герой становится свидетелем зверской расправы толпы.,4
Воспоминание: Подростка страшит пустая лестничная клетка.,1
"Эпизод: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
Диалог: Друзья сидят в уютном кафе.,0
"Описание: Герой видит, как нападающий заносит нож над жертвой.",3
Воспоминание: Персонаж становится свидетелем ритуального убийства с расчленением.,4
Описание: Ребёнок боится хождения по тёмному дому.,1
Сцена: Герой замечает на стенах следы борьбы и кровь.,3
Описание: Подростка пугает странный звук в лесу.,1
"Диалог: Герою кажется, что за дверью кто-то стоит.",1
Эпизод: Герою снится неприятный сон.,1
"Эпизод: Персонаж видит труп, подвешенный за крюки к потолку.",4
Диалог: Мужчина читает газету в кресле.,0
Эпизод: Мужчина слышит шаги за спиной и ускоряет шаг.,1
Диалог: Женщина замечает на двери следы взлома и кровь.,3
Воспоминание: Женщина получает письмо с реальными угрозами расправы.,3
Диалог: Персонаж обнаруживает в подвале несколько частично разложившихся тел.,4
Сцена: Мужчина чинит велосипед на улице.,0
"Эпизод: Герой находит в доме открытое окно, хотя закрывал его.",2
Воспоминание: Работники обедают в столовой.,0
Диалог: Женщина замечает на двери следы взлома и кровь.,3
Описание: Пара выбирает продукты в супермаркете.,0
Диалог: Юноша кормит с рук прирученную белку.,0
Воспоминание: Персонаж слышит нехарактерный скрежет за стеной.,2
Воспоминание: Персонаж боится заглянуть в подвал.,1
Эпизод: Мужчина пугается собственной тени.,1
Эпизод: Компания друзей играет в настольные игры.,0
Диалог: Героя преследует неизвестный мужчина с ножом.,3
Диалог: Персонаж слышит крики боли за стеной.,3
"Воспоминание: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
Эпизод: Девушка видит странную тень в коридоре.,1
"Описание: Женщина слышит громкие шаги, приближающиеся из темноты.",2
Эпизод: Девушка вышивает узор на ткани.,0
Сцена: Герой замечает на стенах следы борьбы и кровь.,3
Воспоминание: Девушка видит странную тень в коридоре.,1
Эпизод: Мужчина получает угрозы убийством по телефону.,3
"Сцена: Мужчина прячется, когда вооружённый человек ходит по дому.",3
Воспоминание: Подростка страшит пустая лестничная клетка.,1
