text,label
"В тексте: Блин, не успел на урок.",1
Диалог: Пиздуй в своё болото.,4
Диалог: Ты реально дурак?,2
В тексте: Писатель дает интервью о своей новой книге.,0
"Сцена: Ты такой тупой, что даже объяснять лень.",3
Разговор: Ты неадекватен сейчас.,3
"В тексте: Блин, как же это неудобно.",1
Описание: Ты реально дурак?,2
"Описание: Сука, закрой рот, заебал.",4
Сцена: Ты специально такой?,2
"Диалог: Ты никогда не слушаешь, иди уже.",3
Диалог: Ты вообще нормальный?,2
"Диалог: Чёрт, забыл выключить плиту.",1
В тексте: Сотрудники обмениваются идеями по улучшению проекта.,0
"Диалог: Отвали нахуй, заебал.",4
Сцена: Ты вообще соображаешь?,3
В тексте: Ты издеваешься надо мной?,2
Описание: Ты идиот?,2
"В тексте: Ебать твою мать, что ты делаешь?",4
"Разговор: Ой, чёрт, потерял документы.",1
"Диалог: Отъебись от меня, понял?",4
"Диалог: Пошёл нахуй, мне надоело твоё нытьё.",4
"Сцена: Отъебись от меня, понял?",4
В тексте: Какого чёрта ты выключил свет посреди работы?,2
Сцена: Ты достал со своими жалобами.,3
Описание: Ты долбоёб или прикидываешься?,4
В тексте: Ты тупишь сегодня как никогда.,3
Сцена: Ты специально такой?,2
"В тексте: Блин, как же это неудобно.",1
Описание: Ты заебал всех вокруг.,4
"Разговор: Отвали нахуй, заебал.",4
Сцена: Не мог бы ты просто замолчать?,2
Сцена: Ты реально считаешь это хорошей идеей?,2
"Сцена: Чёрт, забыл выключить плиту.",1
Сцена: Ты достал со своими жалобами.,3
Разговор: Молодой человек спрашивает дорогу прохожего.,0
В тексте: Ты специально такой?,2
"Сцена: Пошёл нахуй, мне надоело твоё нытьё.",4
Описание: Иди нахуй со своей хернёй.,4
Разговор: Двое друзей выбирают фильм на вечер.,0
Диалог: Ты вечно всё портишь.,3
Разговор: Сколько можно нести чушь?,3
Разговор: Ты реально ебанутый?,4
"Описание: Пара выбирает мебель в магазине, улыбаясь друг другу.",0
Разговор: Какого чёрта ты выключил свет посреди работы?,2
Разговор: Учёные обсуждают результаты эксперимента.,0
Описание: Пиздец ты конченый.,4
"Диалог: Ты несёшь полнейший бред, остановись.",3
"Разговор: Ты вообще понимаешь, что говоришь?",2
"Сцена: Эх, черт побери, забыл выключить плиту.",1
Разговор: Ты серьёзно так решил проблему?,2
В тексте: Хватит позориться.,3
"Описание: Блин, надо было раньше вставать.",1
Описание: Двое друзей выбирают фильм на вечер.,0
Диалог: Ты ведёшь себя как шут.,3
В тексте: Пиздуй в своё болото.,4
"Диалог: Заткнись нахуй, пока прошу нормально.",4
Разговор: Ты серьёзно такой слепой?,3
В тексте: Пассажиры спокойно ожидают прибытия поезда.,0
"Описание: Сука, закрой рот, заебал.",4
"В тексте: Ты чё, охуел? Совсем?",4
"Описание: Сука, закрой рот, заебал.",4
"Разговор: Ты ебаный кретин, честно.",4
"В тексте: Пошёл нахуй, мне надоело твоё нытьё.",4
"Сцена: Ты хочешь, чтобы я взорвался?",2
Описание: Работники офиса обсуждают задачи без конфликта.,0
"В тексте: Чёрт, забыл выключить плиту.",1
"Разговор: Да пошёл ты со своими советами, задолбал уже.",3
"Описание: Ебать, ты тупой, просто пиздец.",4
Разговор: Коллеги обсуждают план на предстоящую неделю в спокойной обстановке.,0
Описание: Покупатель благодарит кассира за обслуживание.,0
Описание: Учёные обсуждают результаты эксперимента.,0
"В тексте: Отвали от меня, надоел.",3
"В тексте: Чёрт, дождь пошёл в самый неподходящий момент.",1
Описание: Пара обсуждает планы на выходные.,0
"Разговор: Ой, ё-моё, кто-то уже занял место.",1
"Описание: Да пиздуй уже, заебал всех.",4
"Разговор: Чёрт возьми, интернет опять сломался.",1
"В тексте: Чё ты доёбываешься, ебанат?",4
В тексте: Девочка желает всем удачного дня в школе.,0
Описание: Ты реально дурак?,2
"Диалог: Блин, как же это неудобно.",1
Сцена: Ты в своём уме?,2
Описание: Ты достал со своими жалобами.,3
Описание: Ты реально считаешь это хорошей идеей?,2
Описание: Ты охуел? Реально охуел?,4
"Описание: Отъебись от меня, понял?",4
"Сцена: Съеби отсюда, пока цел.",4
Разговор: Ты ведёшь себя как шут.,3
"Диалог: Сука, закрой рот, заебал.",4
В тексте: Ты специально такой?,2
Описание: Ты просто ебаный идиот.,4
Разговор: Ты сука вообще мозгами думаешь?,4
"Сцена: Блин, как же это неудобно.",1
"Сцена: Да пошёл ты со своими советами, задолбал уже.",3
Сцена: Работники офиса обсуждают задачи без конфликта.,0
Описание: Друзья смотрят фильм и обсуждают сюжет.,0
Описание: Ты вообще слушаешь?,2
"Описание: Блин, не успел на звонок.",1
"Описание: Блин, автобус опять уехал прямо из-под носа.",1
Разговор: Ты просто ебаный идиот.,4
"Сцена: Ох, ну и денёк сегодня.",1
"Сцена: Хватит уже, клоун.",3
"Сцена: Ох, ну и денёк сегодня.",1
"Разговор: Эх, промахнулся",1
"Сцена: Ой, ё-моё, кто-то уже занял место.",1
"Диалог: Да пошёл ты со своими советами, задолбал уже.",3
Разговор: Ты ведёшь себя как маленький.,3
"Сцена: Отъебись от меня, понял?",4
"Разговор: Чёрт, дождь пошёл в самый неподходящий момент.",1
Диалог: Ты просто невыносим.,3
"Разговор: Ты невыносим, просто отойди.",3
Разговор: Ты неадекватен сейчас.,3
Разговор: Ты достал со своими жалобами.,3
"Сцена: Чёрт, я забыл дома телефон.",1
Диалог: Съебись нахуй и не возвращайся.,4
"Сцена: Ты что, не видишь?",2
"Разговор: Пошёл нахуй, мне надоело твоё нытьё.",4
В тексте: Писатель дает интервью о своей новой книге.,0
"Описание: Ой, чёрт, потерял документы.",1
Диалог: Друзья смотрят фильм и обсуждают сюжет.,0
В тексте: Двое друзей выбирают фильм на вечер.,0
"Диалог: Ох, ё-моё, опять ремонт дороги.",1
Разговор: Ты вечно всё портишь.,3
Сцена: Писатель дает интервью о своей новой книге.,0
Разговор: Перестань позориться.,3
"Диалог: Ебать твою мать, что ты делаешь?",4
"Разговор: Чёрт, забыл выключить плиту.",1
"Разговор: Ты ебаный кретин, честно.",4
Сцена: Ты в своём уме?,2
"Описание: Еблан, закрой ебало.",4
Разговор: Родители помогают ребенку собрать портфель в школу.,0
Диалог: Ты вообще нормальный?,2
Разговор: Пара обсуждает планы на выходные.,0
"Сцена: Блин, не успел на звонок.",1
"Разговор: Блин, почему всё так медленно?",1
"Диалог: Ебать твою мать, что ты делаешь?",4
Разговор: Учёные обсуждают результаты эксперимента.,0
"В тексте: Еблан, закрой ебало.",4
Разговор: Ты сука вообще мозгами думаешь?,4
Сцена: Молодой человек спрашивает дорогу прохожего.,0
Описание: Друзья договариваются о совместной поездке на природу.,0
Разговор: Съебись нахуй и не возвращайся.,4
"Сцена: Ты чё, охуел? Совсем?",4
В тексте: Перестань позориться.,3
"В тексте: Чёрт, я забыл дома телефон.",1
Диалог: Ты вообще соображаешь?,3
"Разговор: Заткнись нахуй, пока прошу нормально.",4
В тексте: Родители читают детям сказку перед сном.,0
Разговор: Ты долбоёб или прикидываешься?,4
"Диалог: Блядь, да ты полный мудак.",4
"Сцена: Блядь, да ты полный мудак.",4
Диалог: Группа студентов мирно работает над общим проектом.,0
В тексте: Ты реально достал всех своими выходками.,3
"В тексте: Ты реально не понимаешь, что мешаешь?",3
Диалог: Иди нахуй со своей хернёй.,4
"Сцена: Ты что, не видишь?",2
Диалог: Ты вообще соображаешь?,3
Описание: Ты окончательно достал всех.,3
"В тексте: Пара выбирает мебель в магазине, улыбаясь друг другу.",0
Разговор: Ты опять несёшь какой-то бред.,3
"Диалог: Ты вообще понимаешь, что говоришь?",2
Сцена: Ты реально считаешь это хорошей идеей?,2
Диалог: Ты вечно всё портишь.,3
"В тексте: Ох, ё-моё, опять ремонт дороги.",1
"Сцена: Ебать, ты тупой, просто пиздец.",4
Разговор: Съебись нахуй и не возвращайся.,4
Сцена: Девочка желает всем удачного дня в школе.,0
"В тексте: Да пиздуй уже, заебал всех.",4
В тексте: Ты ведёшь себя как шут.,3
"Сцена: Ой, ё-моё, кто-то уже занял место.",1
Сцена: Семья готовит ужин и обсуждает прошедший день.,0
Описание: Работники офиса обсуждают задачи без конфликта.,0
Диалог: Студенты спокойно ждут начала лекции.,0
Сцена: Ты специально такой?,2
В тексте: Ты окончательно достал всех.,3
"Диалог: Эх, промахнулся",1
"Разговор: Ты что, не видишь?",2
В тексте: Ты идиот?,2
"Описание: Хватит уже, клоун.",3
Разговор: Пассажиры спокойно ожидают прибытия поезда.,0
Описание: Пара обсуждает планы на выходные.,0
"Диалог: Блин, не успел на урок.",1
"Описание: Ты хочешь, чтобы я взорвался?",2
"Сцена: Блин, не успел на звонок.",1
"В тексте: Заткнись нахуй, пока прошу нормально.",4
"Диалог: Блин, автобус опять уехал прямо из-под носа.",1
В тексте: Ты окончательно достал всех.,3
Диалог: Ты в своём уме?,2
Диалог: Ты серьёзно так решил проблему?,2
"Диалог: Отъебись от меня, понял?",4
В тексте: Не мог бы ты просто замолчать?,2
Диалог: Ты охуел? Реально охуел?,4
"Диалог: Ты хочешь, чтобы я взорвался?",2
"Сцена: Пара выбирает мебель в магазине, улыбаясь друг другу.",0
"Разговор: Ты чё, охуел? Совсем?",4
Разговор: Ты реально дурак?,2
Описание: Ты вообще нормальный?,2
Сцена: Сотрудники проводят планерку в спокойном режиме.,0
"Описание: Ты никогда не слушаешь, иди уже.",3
Диалог: Перестань позориться.,3
Разговор: Работники офиса обсуждают задачи без конфликта.,0
Разговор: Ты издеваешься надо мной?,2
"Диалог: Да пиздуй уже, заебал всех.",4
В тексте: Ты специально такой?,2
"Описание: Да иди ты нахуй, уебан.",4
Диалог: Ты в своём уме?,2
Сцена: Ты серьёзно так решил проблему?,2
"Описание: Блин, автобус опять уехал прямо из-под носа.",1
Сцена: Ты реально достал всех своими выходками.,3
"В тексте: Заткнись нахуй, пока прошу нормально.",4
Разговор: Ты тупишь сегодня как никогда.,3
В тексте: Да ебись ты конём.,4
Диалог: Ты реально считаешь это хорошей идеей?,2
В тексте: Ты реально считаешь это хорошей идеей?,2
"Диалог: Да пиздуй уже, заебал всех.",4
"Описание: Ты такой тупой, что даже объяснять лень.",3
Описание: Покупатель благодарит кассира за обслуживание.,0
"Сцена: Ты несёшь полнейший бред, остановись.",3
"В тексте: Чёрт, дождь пошёл в самый неподходящий момент.",1
"В тексте: Блядь, да ты полный мудак.",4
Описание: Студенты спокойно ждут начала лекции.,0
"Диалог: Ты реально не понимаешь, что мешаешь?",3
В тексте: Ты сука тупее некуда.,4
"Описание: Ты вообще понимаешь, что говоришь?",2
В тексте: Семья выбирает продукты в супермаркете.,0
"Сцена: Ты невыносим, просто отойди.",3
"В тексте: Да пошёл ты со своими советами, задолбал уже.",3
Диалог: Учитель доброжелательно объясняет ученикам новую тему.,0
В тексте: Родители помогают ребенку собрать портфель в школу.,0
"Диалог: Закрой рот, пока беды не нажил.",3
"В тексте: Хватит уже, клоун.",3
Диалог: Волонтёры обсуждают план мероприятия.,0
Диалог: Ты издеваешься надо мной?,2
В тексте: Ты серьёзно так решил проблему?,2
"Диалог: Чёрт, опять интернет пропал.",1
Диалог: Ты вообще слушаешь?,2
"Диалог: Чёрт, опять интернет пропал.",1
"Описание: Блин, почему всё так медленно?",1
Разговор: Учёные обсуждают результаты эксперимента.,0
"Сцена: Чёрт, я забыл дома телефон.",1
В тексте: Не мог бы ты просто замолчать?,2
"Разговор: Сука, закрой рот, заебал.",4
Описание: Ты вечно всё портишь.,3
В тексте: Пиздуй в своё болото.,4
Сцена: Ты реально дурак?,2
"Сцена: Блин, почему всё так медленно?",1
Описание: Не мог бы ты просто замолчать?,2
"В тексте: Чёрт, забыл выключить плиту.",1
"Описание: Проклятье, эти документы снова потерялись.",1
"Диалог: Блин, почему всё так сложно?",1
"Разговор: Ты несёшь полнейший бред, остановись.",3
Сцена: Ты реально ебанутый?,4
Диалог: Официант принимает заказ вежливым тоном.,0
Разговор: Путешественники задают вопросы гиду о достопримечательностях.,0
Разговор: Съебись нахуй и не возвращайся.,4
"Описание: Ты несёшь полнейший бред, остановись.",3
Разговор: Покупатель благодарит кассира за обслуживание.,0
Диалог: Ты сегодня прям полный кретин.,3
Сцена: Ты вообще нормальный?,2
"Описание: Закрой рот, пока беды не нажил.",3
"Сцена: Блин, опять опоздал на встречу.",1
Разговор: Ты раздражаешь всех вокруг.,3
Диалог: Ты реально считаешь это хорошей идеей?,2
Описание: Сотрудники обмениваются идеями по улучшению проекта.,0
Описание: Ты идиот?,2
Сцена: Девочка желает всем удачного дня в школе.,0
В тексте: Ты тупишь сегодня конкретно.,2
Диалог: Ты ведёшь себя как маленький.,3
"Сцена: Блин, надо было раньше вставать.",1
В тексте: Ты вообще слушаешь?,2
Разговор: Ты сука вообще мозгами думаешь?,4
Описание: Родители читают детям сказку перед сном.,0
В тексте: Гости вежливо общаются на семейном празднике.,0
Описание: Ты вообще слушаешь?,2
Диалог: Ты реально считаешь это хорошей идеей?,2
Диалог: Студенты спокойно ждут начала лекции.,0
Сцена: Ты мне мозги выносить пришёл?,2
Диалог: Группа студентов мирно работает над общим проектом.,0
В тексте: Какого чёрта ты выключил свет посреди работы?,2
"Описание: Пара выбирает мебель в магазине, улыбаясь друг другу.",0
Разговор: Сколько можно нести чушь?,3
Описание: Ты сегодня прям полный кретин.,3
"Диалог: Ты такой тупой, что даже объяснять лень.",3
"Диалог: Ты ебаный кретин, честно.",4
Разговор: Какого чёрта ты выключил свет посреди работы?,2
Диалог: Ты сука тупее некуда.,4
В тексте: Ты неадекватен сейчас.,3
"Разговор: Ты ебаный кретин, честно.",4
"В тексте: Чёрт, забыл выключить плиту.",1
Сцена: Пассажиры спокойно ожидают прибытия поезда.,0
Разговор: Сотрудники обмениваются идеями по улучшению проекта.,0
Сцена: Ты вообще нормальный?,2
"Описание: Блядь, да ты полный мудак.",4
"В тексте: Ты такой тупой, что даже объяснять лень.",3
"В тексте: Проклятье, эти документы снова потерялись.",1
Разговор: Соседи делятся рецептами на лестничной площадке.,0
Описание: Волонтёры обсуждают план мероприятия.,0
Разговор: Ты издеваешься что ли?,3
Сцена: Ты достал со своими жалобами.,3
"В тексте: Чёрт, дождь пошёл в самый неподходящий момент.",1
"Диалог: Ты невыносим, просто отойди.",3
"Разговор: Ты реально не понимаешь, что мешаешь?",3
Сцена: Молодой человек спрашивает дорогу прохожего.,0
Сцена: Сотрудники обмениваются идеями по улучшению проекта.,0
"Сцена: Блин, ключи потерял.",1
"Описание: Блядь, заткнись уже.",4
Сцена: Ты тупишь сегодня конкретно.,2
"Диалог: Ебать твою мать, что ты делаешь?",4
"Сцена: Отвали от меня, надоел.",3
Описание: Ты ведёшь себя как полный идиот.,3
Диалог: Ты вообще соображаешь?,3
"Диалог: Блин, ключи потерял.",1
Описание: Двое друзей выбирают фильм на вечер.,0
В тексте: Сотрудники проводят планерку в спокойном режиме.,0
"Сцена: Ебать твою мать, что ты делаешь?",4
В тексте: Ты мне мозги выносить пришёл?,2
"Диалог: Чёрт, забыл выключить плиту.",1
"В тексте: Блядь, заткнись уже.",4
"Сцена: Блин, не успел на урок.",1
"Сцена: Да пошёл ты со своими советами, задолбал уже.",3
Сцена: Друзья договариваются о совместной поездке на природу.,0
"Сцена: Ох, ё-моё, опять ремонт дороги.",1
"Разговор: Да пошёл ты со своими советами, задолбал уже.",3
"В тексте: Пошёл нахуй, мне надоело твоё нытьё.",4
Разговор: Друзья договариваются о совместной поездке на природу.,0
Разговор: Пиздуй в своё болото.,4
Сцена: Ты издеваешься надо мной?,2
"В тексте: Закрой рот, пока беды не нажил.",3
"Диалог: Чёрт, опять интернет пропал.",1
"Разговор: Чёрт, я пролил кофе на рубашку.",1
Сцена: Ты тупишь сегодня как никогда.,3
Сцена: Ты просто ебаный идиот.,4
"В тексте: Чёрт, я пролил кофе на рубашку.",1
"Описание: Ты такой тупой, что даже объяснять лень.",3
"Разговор: Да иди ты нахуй, уебан.",4
Разговор: Ты реально дурак?,2
Диалог: Ты заебал всех вокруг.,4
"Описание: Ох, ну и денёк.",1
Диалог: Пиздец ты конченый.,4
"Описание: Ты несёшь полнейший бред, остановись.",3
В тексте: Путешественники задают вопросы гиду о достопримечательностях.,0
Диалог: Ты мне мозги выносить пришёл?,2
Диалог: Учёные обсуждают результаты эксперимента.,0
"Диалог: Ты такой тупой, что даже объяснять лень.",3
Разговор: Ты сука вообще мозгами думаешь?,4
"В тексте: Чёрт возьми, интернет опять сломался.",1
Диалог: Ты реально ебанутый?,4
Разговор: Ты охуел? Реально охуел?,4
"В тексте: Ох, ну и денёк сегодня.",1
В тексте: Соседи делятся рецептами на лестничной площадке.,0
Разговор: Ты реально ебанутый?,4
Описание: Съебись нахуй и не возвращайся.,4
"Сцена: Хватит уже, клоун.",3
"В тексте: Пошёл нахуй, мне надоело твоё нытьё.",4
"Сцена: Пара выбирает мебель в магазине, улыбаясь друг другу.",0
Описание: Ты вечно всё портишь.,3
"Диалог: Закрой рот, пока беды не нажил.",3
Диалог: Ты вообще слушаешь?,2
В тексте: Ты окончательно достал всех.,3
"Сцена: Чёрт, опять интернет пропал.",1
Диалог: Сколько можно нести чушь?,3
"Диалог: Ох, ну и денёк сегодня.",1
В тексте: Ты серьёзно такой слепой?,3
Сцена: Ты просто ебаный идиот.,4
Описание: Ты серьёзно такой слепой?,3
"Описание: Блин, почему всё так медленно?",1
Диалог: Ты достал со своими жалобами.,3
Описание: Друзья смотрят фильм и обсуждают сюжет.,0
"В тексте: Чёрт, забыл выключить плиту.",1
"Описание: Ох, ё-моё, опять ремонт дороги.",1
Разговор: Какого чёрта ты выключил свет посреди работы?,2
Диалог: Семья готовит ужин и обсуждает прошедший день.,0
"Описание: Эх, черт побери, забыл выключить плиту.",1
В тексте: Двое друзей выбирают фильм на вечер.,0
Сцена: Учёные обсуждают результаты эксперимента.,0
"Сцена: Ты никогда не слушаешь, иди уже.",3
"Описание: Ты несёшь полнейший бред, остановись.",3
Сцена: Ты просто ебаный идиот.,4
"Диалог: Ты что, не видишь?",2
В тексте: Ты мне мозги выносить пришёл?,2
"Разговор: Ты несёшь полнейший бред, остановись.",3
Описание: Пара обсуждает планы на выходные.,0
"Диалог: Ты что, не видишь?",2
Описание: Семья готовит ужин и обсуждает прошедший день.,0
"Сцена: Ты вообще понимаешь, что говоришь?",2
Разговор: Ты специально такой?,2
"Описание: Ты что, не видишь?",2
"В тексте: Ой, ё-моё, кто-то уже занял место.",1
В тексте: Ты серьёзно так решил проблему?,2
"Диалог: Блин, надо было раньше вставать.",1
Сцена: Писатель дает интервью о своей новой книге.,0
Разговор: Ты серьёзно такой слепой?,3
"Сцена: Ох, ё-моё, опять ремонт дороги.",1
Разговор: Ты реально ебанутый?,4
"Описание: Чёрт, забыл выключить плиту.",1
"Описание: Блин, почему всё так медленно?",1
"В тексте: Сука, закрой рот, заебал.",4
Диалог: Ты сука тупее некуда.,4
В тексте: Группа студентов мирно работает над общим проектом.,0
Сцена: Гости вежливо общаются на семейном празднике.,0
"Диалог: Чёрт, опять интернет пропал.",1
В тексте: Ты издеваешься надо мной?,2
Диалог: Ты мне мозги выносить пришёл?,2
Разговор: Ты достал со своими жалобами.,3
Описание: Съебись нахуй и не возвращайся.,4
Разговор: Какого чёрта ты выключил свет посреди работы?,2
"Диалог: Чёрт, опять интернет пропал.",1
Разговор: Семья готовит ужин и обсуждает прошедший день.,0
В тексте: Пиздуй в своё болото.,4
"Описание: Эх, промахнулся",1
"Сцена: Ой, чёрт, потерял документы.",1
